,portfolio,market
2008-08-28,1.0,1.0
2008-08-29,1.0,1.0
2008-09-02,1.0,1.0
2008-09-03,1.0,1.0
2008-09-04,1.0,1.0
2008-09-05,1.0,1.0
2008-09-08,1.0,1.0
2008-09-09,1.0,1.0
2008-09-10,1.0,1.0
2008-09-11,1.0,1.0
2008-09-12,1.0,1.0
2008-09-15,1.0,1.0
2008-09-16,1.0,1.0
2008-09-17,1.0,1.0
2008-09-18,1.0,1.0
2008-09-19,1.0,1.0
2008-09-22,1.0,1.0
2008-09-23,1.0,1.0
2008-09-24,1.0,1.0
2008-09-25,1.0,1.0
2008-09-26,1.0,1.0
2008-09-29,1.0,1.0
2008-09-30,1.0,1.0
2008-10-01,1.0,1.0
2008-10-02,1.0,1.0
2008-10-03,1.0,1.0
2008-10-06,1.0,1.0
2008-10-07,1.0,1.0
2008-10-08,1.0,1.0
2008-10-09,1.0,1.0
2008-10-10,1.0,1.0
2008-10-13,1.0,1.0
2008-10-14,1.0,1.0
2008-10-15,1.0,1.0
2008-10-16,1.0,1.0
2008-10-17,1.0,1.0
2008-10-20,1.0,1.0
2008-10-21,1.0,1.0
2008-10-22,1.0,1.0
2008-10-23,1.0,1.0
2008-10-24,1.0,1.0
2008-10-27,1.0,1.0
2008-10-28,1.0,1.0
2008-10-29,1.0,1.0
2008-10-30,1.0,1.0
2008-10-31,1.0,1.0
2008-11-03,1.0,1.0
2008-11-04,1.0,1.0
2008-11-05,1.0,1.0
2008-11-06,1.0,1.0
2008-11-07,1.0,1.0
2008-11-10,1.0,1.0
2008-11-11,1.0,1.0
2008-11-12,1.0,1.0
2008-11-13,1.0,1.0
2008-11-14,1.0,1.0
2008-11-17,1.0,1.0
2008-11-18,1.0,1.0
2008-11-19,1.0,1.0
2008-11-20,1.0,1.0
2008-11-21,1.0,1.0
2008-11-24,1.0,1.0
2008-11-25,1.0,1.0
2008-11-26,1.0,1.0
2008-11-28,1.0,1.0
2008-12-01,1.0,1.0
2008-12-02,1.0,1.0
2008-12-03,1.0,1.0
2008-12-04,1.0,1.0
2008-12-05,1.0,1.0
2008-12-08,1.0,1.0
2008-12-09,1.0,1.0
2008-12-10,1.0,1.0
2008-12-11,1.0,1.0
2008-12-12,1.0,1.0
2008-12-15,1.0,1.0
2008-12-16,1.0,1.0
2008-12-17,1.0,1.0
2008-12-18,1.0,1.0
2008-12-19,1.0,1.0
2008-12-22,1.0,1.0
2008-12-23,1.0,1.0
2008-12-24,1.0,1.0
2008-12-26,1.0,1.0
2008-12-29,1.0,1.0
2008-12-30,1.0,1.0
2008-12-31,1.0,1.0
2009-01-02,1.0,1.0
2009-01-05,1.0,1.0
2009-01-06,1.0,1.0
2009-01-07,1.0,1.0
2009-01-08,1.0,1.0
2009-01-09,1.0,1.0
2009-01-12,1.0,1.0
2009-01-13,1.0,1.0
2009-01-14,1.0,1.0
2009-01-15,1.0,1.0
2009-01-16,1.0,1.0
2009-01-20,1.0,1.0
2009-01-21,1.0,1.0
2009-01-22,1.0,1.0
2009-01-23,1.0,1.0
2009-01-26,1.0,1.0
2009-01-27,1.0,1.0
2009-01-28,1.0,1.0
2009-01-29,1.0,1.0
2009-01-30,1.0,1.0
2009-02-02,1.0,1.0
2009-02-03,1.0,1.0
2009-02-04,1.0,1.0
2009-02-05,1.0,1.0
2009-02-06,1.0,1.0
2009-02-09,1.0,1.0
2009-02-10,1.0,1.0
2009-02-11,1.0,1.0
2009-02-12,1.0,1.0
2009-02-13,1.0,1.0
2009-02-17,1.0,1.0
2009-02-18,1.0,1.0
2009-02-19,1.0,1.0
2009-02-20,1.0,1.0
2009-02-23,1.0,1.0
2009-02-24,1.0,1.0
2009-02-25,1.0,1.0
2009-02-26,1.0,1.0
2009-02-27,1.0,1.0
2009-03-02,1.0,1.0
2009-03-03,1.0,1.0
2009-03-04,1.0,1.0
2009-03-05,1.0,1.0
2009-03-06,1.0,1.0
2009-03-09,1.0,1.0
2009-03-10,1.0,1.0
2009-03-11,1.0,1.0
2009-03-12,1.0,1.0
2009-03-13,1.0,1.0
2009-03-16,1.0,1.0
2009-03-17,1.0,1.0
2009-03-18,1.0,1.0
2009-03-19,1.0,1.0
2009-03-20,1.0,1.0
2009-03-23,1.0,1.0
2009-03-24,1.0,1.0
2009-03-25,1.0,1.0
2009-03-26,1.0,1.0
2009-03-27,1.0,1.0
2009-03-30,1.0,1.0
2009-03-31,1.0,1.0
2009-04-01,1.0,1.0
2009-04-02,1.0,1.0
2009-04-03,1.0,1.0
2009-04-06,1.0,1.0
2009-04-07,1.0,1.0
2009-04-08,1.0,1.0
2009-04-09,1.0,1.0
2009-04-13,1.0,1.0
2009-04-14,1.0,1.0
2009-04-15,1.0,1.0
2009-04-16,1.0,1.0
2009-04-17,1.0,1.0
2009-04-20,1.0,1.0
2009-04-21,1.0,1.0
2009-04-22,1.0,1.0
2009-04-23,1.0,1.0
2009-04-24,1.0,1.0
2009-04-27,1.0,1.0
2009-04-28,1.0,1.0
2009-04-29,1.0,1.0
2009-04-30,1.0,1.0
2009-05-01,1.0,1.0
2009-05-04,1.0,1.0
2009-05-05,1.0,1.0
2009-05-06,1.0,1.0
2009-05-07,1.0,1.0
2009-05-08,1.0,1.0
2009-05-11,1.0,1.0
2009-05-12,1.0,1.0
2009-05-13,1.0,1.0
2009-05-14,1.0,1.0
2009-05-15,1.0,1.0
2009-05-18,1.0,1.0
2009-05-19,1.0,1.0
2009-05-20,1.0,1.0
2009-05-21,1.0,1.0
2009-05-22,1.0,1.0
2009-05-26,1.0,1.0
2009-05-27,1.0,1.0
2009-05-28,1.0,1.0
2009-05-29,1.0,1.0
2009-06-01,1.0,1.0
2009-06-02,1.0,1.0
2009-06-03,1.0,1.0
2009-06-04,1.0,1.0
2009-06-05,1.0,1.0
2009-06-08,1.0,1.0
2009-06-09,1.0,1.0
2009-06-10,1.0,1.0
2009-06-11,1.0,1.0
2009-06-12,1.0,1.0
2009-06-15,1.0,1.0
2009-06-16,1.0,1.0
2009-06-17,1.0,1.0
2009-06-18,1.0,1.0
2009-06-19,1.0,1.0
2009-06-22,1.0,1.0
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,0.982121296789587,0.9879652080727497
2009-08-06,0.9726399626914891,0.9772174463727191
2009-08-07,0.9790813568681489,0.9884459171313642
2009-08-10,0.9702301679127068,0.9832024807412858
2009-08-11,0.9465654117463285,0.9681555047962734
2009-08-12,0.9710761297087569,0.9876631964168003
2009-08-13,0.9771129311889157,0.9918350611818562
2009-08-14,0.9645461007594665,0.9822614406854291
2009-08-17,0.9381267735994399,0.9609295909725785
2009-08-18,0.9613658410483374,0.9803600047782821
2009-08-19,0.9757383110685386,0.9916485929864177
2009-08-20,0.9930733648074006,1.0027774270644438
2009-08-21,1.013365577024794,1.0217395498533937
2009-08-24,1.0012132126994,1.0163871213262445
2009-08-25,1.002678778091742,1.0200987149230096
2009-08-26,1.0017677616292053,1.0227340012489694
2009-08-27,1.004105106603212,1.0258909695155383
2009-08-28,1.0054149130741488,1.030808412190865
2009-08-31,0.9925763996327877,1.0226275517403947
2009-09-01,0.9706150231718081,1.0043722124854075
2009-09-02,0.9713122304458042,1.0007365330788482
2009-09-03,0.9791726166171033,1.010125647829576
2009-09-04,0.9960354146386821,1.0266767083651849
2009-09-08,1.0123733413474891,1.0414325309735935
2009-09-09,1.0295024599372786,1.0564160192304721
2009-09-10,1.042766519415043,1.068262272031229
2009-09-11,1.0369924038537122,1.0630137655610998
2009-09-14,1.0354467283248798,1.0614461369249302
2009-09-15,1.0419512981861063,1.0668223747354904
2009-09-16,1.0655798242423282,1.0847469149075109
2009-09-17,1.0577000718663037,1.075995981534468
2009-09-18,1.0662047549010345,1.086611756942184
2009-09-21,1.0628572867182902,1.0862892306622876
2009-09-22,1.0700909236496836,1.0905762751069443
2009-09-23,1.0606927989301111,1.0833195111245855
2009-09-24,1.0520013496063043,1.0734809453714584
2009-09-25,1.0417802128020808,1.0651810364521668
2009-09-28,1.0583657284290724,1.0821040350861062
2009-09-29,1.0534854732550034,1.0767080987400424
2009-09-30,1.0608349251108724,1.082135310443969
2009-10-01,1.0263409366332998,1.0463516884442192
2009-10-02,1.0316310559363069,1.0494304026323478
2009-10-05,1.0480960005532214,1.0461074175173202
2009-10-06,1.057856381237112,1.060115899488831
2009-10-07,1.0607223222375497,1.0569846478482319
2009-10-08,1.055761122839634,1.053667209222032
2009-10-09,1.0685337256742038,1.0631319957275762
2009-10-12,1.057491770611916,1.0595653258632574
2009-10-13,1.0566614561818164,1.0616303264479807
2009-10-14,1.0737259186912473,1.072398208154738
2009-10-15,1.0794589854344827,1.0760532344019584
2009-10-16,1.062710147319817,1.058543225762031
2009-10-19,1.0751129136219437,1.0666222370403386
2009-10-20,1.0780045057999075,1.0641351029011867
2009-10-21,1.0685907440965117,1.0590016317985718
2009-10-22,1.0787809873753387,1.0695292482380114
2009-10-23,1.1341370620296365,1.0994068632812422
2009-10-26,1.1350720007793984,1.099273327852073
2009-10-27,1.1184480168044821,1.0863164062811008
2009-10-28,1.0937726472214033,1.0582196643643036
2009-10-29,1.1157827836501386,1.075060228613235
2009-10-30,1.0805549884793744,1.0496916120747093
2009-11-02,1.082256097701289,1.0520209067084312
2009-11-03,1.0815287096350055,1.0507058393464417
2009-11-04,1.0844904617642035,1.0532456345999985
2009-11-05,1.1174762238360696,1.0828822408211038
2009-11-06,1.141298044090292,1.0945528556091009
2009-11-09,1.1599839216904095,1.1145502153970226
2009-11-10,1.1625759097971895,1.1098246743445295
2009-11-11,1.1748633755838391,1.1267788751716803
2009-11-12,1.156424434520442,1.1119160311151293
2009-11-13,1.1770988937948583,1.1275149277405119
2009-11-16,1.1896875039743842,1.1439851987285852
2009-11-17,1.1927724556435517,1.146187597263921
2009-11-18,1.1861785709248034,1.1388115950748763
2009-11-19,1.161442947808542,1.1169465532453204
2009-11-20,1.1603774255813692,1.114589809476688
2009-11-23,1.1784146136937839,1.1292195692923994
2009-11-24,1.170539759255457,1.125294597672813
2009-11-25,1.1745789940969433,1.1314959209454227
2009-11-27,1.1490305269468388,1.110394020691944
2009-11-30,1.1676598412667025,1.1202618061781693
2009-12-01,1.174867924975939,1.1363503538377615
2009-12-02,1.1896969841150549,1.1463368435198444
2009-12-03,1.1816729358404225,1.1413270819290628
2009-12-04,1.185588395005344,1.1463145328809814
2009-12-07,1.1971860971692385,1.1503362423205128
2009-12-08,1.1813837350945484,1.1360085118282648
2009-12-09,1.190831924019927,1.1401073500957535
2009-12-10,1.1995580796217944,1.1439738186693467
2009-12-11,1.1902428452060012,1.1363853429858872
2009-12-14,1.1979174440772253,1.1472399587331357
2009-12-15,1.196204132190618,1.14262189296707
2009-12-16,1.2028156104367245,1.150150806562772
2009-12-17,1.1848887414920084,1.134457276371976
2009-12-18,1.1805449186066406,1.1397443513051773
2009-12-21,1.2014842079261596,1.1606280204721926
2009-12-22,1.2123355568693157,1.1728305410949953
2009-12-23,1.243196237915574,1.1928554846809776
2009-12-24,1.2551897301719306,1.2005394316835858
2009-12-28,1.2618030446684134,1.2043973625478532
2009-12-29,1.265339629557011,1.2088239662451836
2009-12-30,1.2686502735056935,1.20991845304289
2009-12-31,1.2596840596512686,1.1989521710842403
2010-01-04,1.267979039044787,1.2134036433378736
2010-01-05,1.2706490080937969,1.2155381189709513
2010-01-06,1.2764537914659784,1.2215760784683347
2010-01-07,1.2694231219494834,1.211983318341822
2010-01-08,1.2760461815831372,1.2154026825535589
2010-01-11,1.2648424447733557,1.2042230728052616
2010-01-12,1.2605826553232558,1.196787332533051
2010-01-13,1.2720512604465017,1.2121947485677407
2010-01-14,1.255508606248902,1.207898106551658
2010-01-15,1.2545201600500948,1.1973154455628572
2010-01-19,1.2775833751911958,1.2167241023041695
2010-01-20,1.2679819924993696,1.2082195797455613
2010-01-21,1.252834020222101,1.1965997922837313
2010-01-22,1.2152297526780447,1.1660264817343353
2010-01-25,1.2149365140584125,1.1693910281148265
2010-01-26,1.2112615331885053,1.1649468017993283
2010-01-27,1.2345181331753798,1.1856154563371764
2010-01-28,1.2647585546222146,1.1916221101301663
2010-01-29,1.2397102198897372,1.1685685355720983
2010-02-01,1.2541806763849737,1.1794120254613816
2010-02-02,1.2601210925551218,1.1875020993547512
2010-02-03,1.265803587785988,1.1908955685407703
2010-02-04,1.2234826964556906,1.1486097141106428
2010-02-05,1.2349999047737068,1.1565218873291117
2010-02-08,1.2275481486489541,1.1486919047286257
2010-02-09,1.2374088904059637,1.1622713689030792
2010-02-10,1.2472093323085043,1.1716875218340679
2010-02-11,1.2798663904772274,1.1940367603452504
2010-02-12,1.286538952619122,1.1994944983521378
2010-02-16,1.298757734112146,1.2114204144854028
2010-02-17,1.299786732718036,1.210868616642769
2010-02-18,1.2967509834136675,1.2126067997192282
2010-02-19,1.2861766094982852,1.2041706739496818
2010-02-22,1.282435330669986,1.2033459064653462
2010-02-23,1.2635109784902943,1.1855567644778904
2010-02-24,1.2781362330930282,1.1981490042207497
2010-02-25,1.2752545687913992,1.1961961728417554
2010-02-26,1.276147869456501,1.1945230541765517
2010-03-01,1.319273505940306,1.2282358602182344
2010-03-02,1.3247635335391486,1.2335732219878994
2010-03-03,1.3172509213538197,1.2339740989645367
2010-03-04,1.321372890961651,1.2354292387472174
2010-03-05,1.346551397439723,1.2583208807218305
2010-03-08,1.352647938807726,1.263633698879083
2010-03-09,1.368198023655638,1.2716587231188572
2010-03-10,1.3911259015108477,1.2865461006236252
2010-03-11,1.3906902262004985,1.2887700062269478
2010-03-12,1.378989087548303,1.2825017261796163
2010-03-15,1.3755388697584863,1.2816178305746895
2010-03-16,1.382681571766745,1.2912938823558398
2010-03-17,1.3912037813633626,1.2987112185121639
2010-03-18,1.3870493912592778,1.294110521358906
2010-03-19,1.3802938500456325,1.2851921930532682
2010-03-22,1.4049050144348842,1.3048084149134875
2010-03-23,1.424809226006231,1.3272363643595968
2010-03-24,1.405891379470969,1.3094528073925462
2010-03-25,1.4113019420311386,1.3125866550462395
2010-03-26,1.4118878573448777,1.3087748253628801
2010-03-29,1.4184360729298786,1.3139469806286241
2010-03-30,1.4270871936524483,1.32029937723203
2010-03-31,1.4127119466131837,1.311161315297163
2010-04-01,1.4148461233664793,1.3134892887643408
2010-04-05,1.4354606867768722,1.3290448683230882
2010-04-06,1.4462777608340835,1.329608953980757
2010-04-07,1.4281182955482843,1.3177734308048303
2010-04-08,1.4392853640644463,1.3252353606002405
2010-04-09,1.4546393957367862,1.3359540377180783
2010-04-12,1.46826668884316,1.3432580167003203
2010-04-13,1.488871744707176,1.3601638326132164
2010-04-14,1.5146825026195698,1.3748265162902813
2010-04-15,1.5247592792074331,1.3830349248741283
2010-04-16,1.495485788183252,1.360266786039842
2010-04-19,1.4887387846617115,1.357896288106094
2010-04-20,1.5025282743797292,1.3715328233436261
2010-04-21,1.5151824873027624,1.3735714756529454
2010-04-22,1.564393378407977,1.400402181676556
2010-04-23,1.5418513107373077,1.3908700833925165
2010-04-26,1.5722880304441262,1.404264203069429
2010-04-27,1.5355359846037457,1.3725538247028461
2010-04-28,1.5303934427433503,1.3742722776575118
2010-04-29,1.5692021400279754,1.4007302678979423
2010-04-30,1.5194707070807154,1.3708454802712522
2010-05-03,1.541536299390093,1.3920213821372787
2010-05-04,1.48824959082181,1.3524978996889352
2010-05-05,1.4718824682127454,1.331035738256654
2010-05-06,1.4333584855999968,1.2969447884484455
2010-05-07,1.3825971987967138,1.2547989928475043
2010-05-10,1.4508376999780694,1.3228579591558762
2010-05-11,1.469288185324413,1.3330118139755016
2010-05-12,1.5214372687309203,1.3716855208764585
2010-05-13,1.5220811188971133,1.365011307321878
2010-05-14,1.460021871430399,1.3221894624578487
2010-05-17,1.478632571551371,1.3352148109291482
2010-05-18,1.44625472427264,1.311058733569019
2010-05-19,1.4435821511699756,1.3097126022303083
2010-05-20,1.3812357408111418,1.2594226413805283
2010-05-21,1.4085238091833416,1.280377955673059
2010-05-24,1.400547848793059,1.266792315254647
2010-05-25,1.420017551072579,1.2770334514578303
2010-05-26,1.4069514111016859,1.2631358301334128
2010-05-27,1.4621094957942538,1.3107545584094527
2010-05-28,1.4649897935255343,1.3082699228219639
2010-06-01,1.4281019013083165,1.2857465050081167
2010-06-02,1.4626997508972843,1.3173241875391977
2010-06-03,1.4713756488759524,1.327574760906398
2010-06-04,1.411044030453078,1.2706049060111675
2010-06-07,1.3857246307846434,1.2441642763326948
2010-06-08,1.3759875598403741,1.2410846997842127
2010-06-09,1.3857120579498714,1.2442823607138374
2010-06-10,1.4256902307499517,1.2780554201808738
2010-06-11,1.4444023804118884,1.296614758510679
2010-06-14,1.4548168794967902,1.3040344850476102
2010-06-15,1.4832614202313945,1.3343796166099096
2010-06-16,1.5140461077694551,1.3472189384094055
2010-06-17,1.525103569845283,1.3548486794348413
2010-06-18,1.5299980219359897,1.3520673807720869
2010-06-21,1.4982604973008578,1.3308230658952624
2010-06-22,1.4766571730595817,1.3143182142984977
2010-06-23,1.4746124150814357,1.3123584137204936
2010-06-24,1.4411148500080986,1.2870084097394998
2010-06-25,1.4519248096975197,1.2910333945612276
2010-06-28,1.4563645151310598,1.2918474744480397
2010-06-29,1.3930569089245648,1.2410239157714964
2010-06-30,1.384708580640546,1.2316934625612748
2010-07-01,1.3882499234569352,1.232854902603124
2010-07-02,1.3781963813128728,1.229456539208465
2010-07-06,1.371435547699024,1.2316958712380148
2010-07-07,1.4344425338655151,1.2758534735728535
2010-07-08,1.4308678273270354,1.2778884243536965
2010-07-09,1.4390489530853565,1.2852947528762555
2010-07-12,1.4426214895693756,1.2885739377511174
2010-07-13,1.4614108693683747,1.306402246786087
2010-07-14,1.4741459140032787,1.3186029848303193
2010-07-15,1.4533087343163875,1.3082960545787474
2010-07-16,1.4120124581549953,1.2749653951159352
2010-07-19,1.421872537498216,1.285806965138139
2010-07-20,1.450824888061503,1.2999704047148668
2010-07-21,1.4273681182838338,1.281805230626738
2010-07-22,1.4195673230698156,1.293746510578702
2010-07-23,1.4308843661719965,1.3037606985365302
2010-07-26,1.4310136543423846,1.3106872409160224
2010-07-27,1.4384734823702998,1.311035770509553
2010-07-28,1.4091175767849151,1.289562909766114
2010-07-29,1.3689795723409492,1.2655547645117537
2010-07-30,1.3831568939748489,1.2717308180346976
2010-08-02,1.4009745013167791,1.2917232642533683
2010-08-03,1.4086985861792345,1.294581218645705
2010-08-04,1.450121785786934,1.3144500756498017
2010-08-05,1.4486377324613988,1.3053836333031572
2010-08-06,1.4652259732924569,1.313125207382947
2010-08-09,1.4761361039102334,1.3243513293439857
2010-08-10,1.4891518302709588,1.3176405040340053
2010-08-11,1.4568435243391384,1.2839697825168386
2010-08-12,1.4747071205191964,1.2909459988521934
2010-08-13,1.482843690329691,1.289217984874744
2010-08-16,1.4956424846936,1.2994989049324126
2010-08-17,1.4987747018261748,1.3048375416040776
2010-08-18,1.4905538309458368,1.3005458224377557
2010-08-19,1.495803092023741,1.2937223002669227
2010-08-20,1.502681063619196,1.295115257160181
2010-08-23,1.487366800330667,1.2841888655837064
2010-08-24,1.4560005164302505,1.2619796545940536
2010-08-25,1.4786694718235742,1.2774885706497152
2010-08-26,1.4682529489911873,1.2640497614977448
2010-08-27,1.4915579865405408,1.2790001057261107
2010-08-30,1.4648010647315721,1.2555418056666172
2010-08-31,1.4590816785615064,1.245779448238158
2010-09-01,1.517520714991048,1.2849599371076523
2010-09-02,1.5407672200599163,1.3048434638817712
2010-09-03,1.5666004621726395,1.32416868218266
2010-09-07,1.568141470560866,1.3129867014729757
2010-09-08,1.5961913409116693,1.3292773029335998
2010-09-09,1.6045420026208215,1.3364790725749691
2010-09-10,1.5999197252210622,1.3354842459885032
2010-09-13,1.6292720412746093,1.3592391209108152
2010-09-14,1.6234963719138602,1.3594423047741566
2010-09-15,1.627231329555137,1.360556881358758
2010-09-16,1.6316543791827285,1.3654210239730267
2010-09-17,1.6297290376046794,1.36361471272386
2010-09-20,1.6646856349565955,1.3838860340941324
2010-09-21,1.6851566604605581,1.3935764260190158
2010-09-22,1.7140527162131036,1.4004462345033963
2010-09-23,1.7204545091609973,1.3989718716512924
2010-09-24,1.7686888361210382,1.4340988011593077
2010-09-27,1.7567104435291812,1.448880111944857
2010-09-28,1.7455110863748953,1.447659191132242
2010-09-29,1.7551657758312436,1.4605550757866266
2010-09-30,1.723404597709436,1.4464642845476265
2010-10-01,1.6979183782476972,1.439595710252876
2010-10-04,1.6972047522203537,1.4358392451443027
2010-10-05,1.7234217011931958,1.4551079420987134
2010-10-06,1.6914936380080272,1.4365239954551547
2010-10-07,1.685703104811349,1.4363933110946172
2010-10-08,1.694606740805593,1.4452434390191187
2010-10-11,1.7048970871146059,1.4523364625529052
2010-10-12,1.7244367137439236,1.470238477774744
2010-10-13,1.7378165870003874,1.4823765631850598
2010-10-14,1.7317748615128372,1.4792622368779595
2010-10-15,1.7676021314968695,1.49962231323553
2010-10-18,1.7698215233913333,1.5048323960765404
2010-10-19,1.73485449922877,1.4802125501945658
2010-10-20,1.7400467694817225,1.4862584173061926
2010-10-21,1.7784694725277201,1.5028331654053613
2010-10-22,1.801146636147827,1.5158753592991223
2010-10-25,1.801066196975062,1.5174634179910786
2010-10-26,1.8210924808361282,1.5293951756665536
2010-10-27,1.8169217803529127,1.5320169289579704
2010-10-28,1.808904770774154,1.5283302694319947
2010-10-29,1.797201437435313,1.521213742382326
2010-11-01,1.7810950640889065,1.5127551940703348
2010-11-02,1.8114628114058002,1.5169458188592726
2010-11-03,1.8223989295392777,1.5252597082826784
2010-11-04,1.82327754214576,1.5367114704277416
2010-11-05,1.7630443583750113,1.505947117671557
2010-11-08,1.773929963919935,1.5068427197858234
2010-11-09,1.794604471784528,1.5144058545615324
2010-11-10,1.821916826431843,1.5244131238082856
2010-11-11,1.8019687484156233,1.5107175723304083
2010-11-12,1.7910789495976391,1.504564903222508
2010-11-15,1.7695006263755868,1.4912817951790716
2010-11-16,1.745834480650423,1.4742834837636691
2010-11-17,1.7475245113062625,1.4760906383235666
2010-11-18,1.7875928683103697,1.5057168417222362
2010-11-19,1.8058073031226383,1.5220334722637463
2010-11-22,1.8477130687502608,1.5458162589955302
2010-11-23,1.8256224054416192,1.525117310875603
2010-11-24,1.8631228164065796,1.551487796728268
2010-11-26,1.8613987082266363,1.5516990431707607
2010-11-29,1.871358866668429,1.5500226982344136
2010-11-30,1.863704075469762,1.5420963142613
2010-12-01,1.9004921677982667,1.5740432527182182
2010-12-02,1.889021917291935,1.5830356178961393
2010-12-03,1.8839961712195359,1.5841678657317404
2010-12-06,1.9017431904617026,1.583990506302647
2010-12-07,1.9057887427829643,1.5832000045970864
2010-12-08,1.9062755335509256,1.587130045848482
2010-12-09,1.9036979569371448,1.5980416083897104
2010-12-10,1.9156783405040125,1.6032357592329105
2010-12-13,1.8881069882094474,1.5914912058810342
2010-12-14,1.90095291317632,1.5999623231276416
2010-12-15,1.8922518891859947,1.5945802192006977
2010-12-16,1.9136541827664377,1.609114713798615
2010-12-17,1.911453910044162,1.6099027822014613
2010-12-20,1.9300742312043153,1.6115411404094608
2010-12-21,1.9599662090395782,1.6268199348774204
2010-12-22,1.9690916656078714,1.6301544189194666
2010-12-23,1.954957996364168,1.6264211402468736
2010-12-27,1.9499751424123397,1.6250755990037666
2010-12-28,1.9542121133708907,1.6245140322640481
2010-12-29,1.9575650457829608,1.6249994449317184
2010-12-30,1.9495750207642748,1.621453345355869
2010-12-31,1.94327369855885,1.6148903379714883
2011-01-03,1.9752339721424437,1.6360017993129656
2011-01-04,1.9717144463473015,1.6298671941326237
2011-01-05,2.016224310088769,1.6469125570712657
2011-01-06,2.0576611151182256,1.66920779089187
2011-01-07,2.0699612228343347,1.6712332242132881
2011-01-10,2.1021314843779924,1.6841057244963036
2011-01-11,2.1023325774618047,1.6996644805846037
2011-01-12,2.1924794427497756,1.7485785857057732
2011-01-13,2.209312761093689,1.7548946817216677
2011-01-14,2.2203808306328963,1.7731443767069086
2011-01-18,2.221042319084165,1.7703368739851395
2011-01-19,2.1756631693084323,1.7297261993169986
2011-01-20,2.1391167580005845,1.7148940963080286
2011-01-21,2.10696955230372,1.699593252858062
2011-01-24,2.1710761927750726,1.74108425596558
2011-01-25,2.1607222923917844,1.7442154374023706
2011-01-26,2.1625313668014643,1.7567731055458249
2011-01-27,2.2323772670423563,1.7950699584188508
2011-01-28,2.1829485726094235,1.753150733257746
2011-01-31,2.178924132297189,1.7532808938647324
2011-02-01,2.2013606012616753,1.7699942381641274
2011-02-02,2.208178152026485,1.7657004678396104
2011-02-03,2.205720923813883,1.7630165949660206
2011-02-04,2.2398343946024624,1.78176310167657
2011-02-07,2.233229312053984,1.7846635975625833
2011-02-08,2.2441719177646067,1.7883522745785874
2011-02-09,2.254532012066329,1.7833259565740809
2011-02-10,2.239837022493852,1.7765455664345735
2011-02-11,2.275666311126885,1.7923514105967726
