,portfolio,market,returns
2012-07-24,2.3786479806931298,1.9143640841040206,-0.00853125014729958
2012-07-25,2.2604415002306837,1.86195969333119,-0.05097210241914388
2012-07-26,2.2825096722488136,1.8803383919548227,0.00971542271372839
2012-07-27,2.3643389471893523,1.930604049301038,0.03522289674423649
2012-07-30,2.3461154133678837,1.916315497775873,-0.007737523078761206
2012-07-31,2.333262751622345,1.904069716869404,-0.00549333418174269
2012-08-01,2.291371769093911,1.8872540320168467,-0.0181169465196113
2012-08-02,2.271261651008046,1.8790942431892594,-0.008815193495385839
2012-08-03,2.3054162585573996,1.9093803167379988,0.014925778981934364
2012-08-06,2.3242167026379157,1.921165815156283,0.008121830608609928
2012-08-07,2.3451365985031014,1.9349799544920414,0.008960570940309916
2012-08-08,2.33263593590759,1.9312556798478748,-0.005344720038417153
2012-08-09,2.3596258128866783,1.9491703640666713,0.011504121454650414
2012-08-10,2.3592723465418795,1.9518718954522154,-0.00014980884605685508
2012-08-13,2.370781483036684,1.9558629498039235,0.004866396693951389
2012-08-14,2.3903258311906077,1.9653682914463664,0.008210047186008452
2012-08-15,2.4211215562209474,1.98137713855904,0.01280119804479785
2012-08-16,2.449298392952555,2.0021338627409313,0.011570727482597671
2012-08-17,2.451641553467438,2.0036247833724423,0.0009562086903630666
2012-08-20,2.4668116547297863,2.00748282176202,0.006168666718352407
2012-08-21,2.470115517868795,2.0039981257923976,0.0013384291496828845
2012-08-22,2.496666021287293,2.0079461213701566,0.010691332407308627
2012-08-23,2.463910552839328,1.9857863894510044,-0.01320650690638791
2012-08-24,2.4776657691995814,1.9959312821385284,0.00556715142482049
2012-08-27,2.4678931031365487,1.9928995113008312,-0.003952102884957356
2012-08-28,2.4650800899741494,1.9922080879024322,-0.00114049411816651
2012-08-29,2.472980578549874,1.9958956146961189,0.0031998372701851877
2012-08-30,2.429511888614635,1.9685252626670813,-0.01773376674662139
2012-08-31,2.432364801047318,1.9865360600222193,0.0011735849880589327
2012-09-04,2.4052355291718746,1.975384820711156,-0.011216121349062504
2012-09-05,2.406223747369413,1.9763796288876627,0.0004107769184058468
2012-09-06,2.4694097368699217,2.020415966291644,0.025920540237509403
2012-09-07,2.456473997573722,2.002213089971187,-0.005252161714439796
2012-09-10,2.414403676822789,1.9690072395152942,-0.017274655444900484
2012-09-11,2.419249080723761,1.9741960460953834,0.0020048628840195117
2012-09-12,2.4260229154992534,1.9728470364228168,0.002796061466081668
2012-09-13,2.450080801110196,1.991523724744213,0.009867747744821673
2012-09-14,2.486525132148394,2.00167789831319,0.014765202443502084
2012-09-17,2.45017760210914,1.9853421847960064,-0.014725693915340473
2012-09-18,2.4439382733904433,1.9906942932656737,-0.0025497279721752105
2012-09-19,2.446177225454634,1.992633984031333,0.0009157052474577518
2012-09-20,2.455612367832285,2.0061036189622787,0.0038496772707197996
2012-09-21,2.444102059140429,1.9994146659447491,-0.004698367625404899
2012-09-24,2.4078806133069843,1.979268316655433,-0.014930852408977137
2012-09-25,2.363988138492104,1.9532850169906486,-0.018396864975992227
2012-09-26,2.3526308810541425,1.947671682350267,-0.0048158561431255725
2012-09-27,2.3930259000722716,1.9717767688454415,0.017024406251163714
2012-09-28,2.375149373284474,1.9587178847235975,-0.00749830257747414
2012-10-01,2.3663335698247616,1.9525970096015586,-0.003718589178523026
2012-10-02,2.3776349394301843,1.9593366640920318,0.004764530335667852
2012-10-03,2.437332391481437,1.9841211678280504,0.024797888268529807
2012-10-04,2.4919707166431233,2.008522909953561,0.02216969076396453
2012-10-05,2.4710809552533437,2.000137965505531,-0.008418161264470347
2012-10-08,2.489239944468457,2.0009317355776908,0.007321732053560213
2012-10-09,2.3970651617508727,1.9461051159141287,-0.03773228074742858
2012-10-10,2.3748804134150077,1.9333540495191786,-0.009298055781622796
2012-10-11,2.3609928663266677,1.9227961253970682,-0.005864847311652537
2012-10-12,2.3500086773738107,1.9161085752370937,-0.004663215967613137
2012-10-15,2.3629614137672594,1.9282625254276835,0.005496648058393721
2012-10-16,2.4268324987536163,1.966069311728287,0.02667123976221565
2012-10-17,2.42165315946095,1.9595309987669538,-0.0021364779052749985
2012-10-18,2.400492602351709,1.9504786816047412,-0.008776463380892333
2012-10-19,2.3338535169333943,1.9047744046379664,-0.02815319578442855
2012-10-22,2.3603287865150575,1.9097511291431974,0.011280154236477807
2012-10-23,2.3538018284948032,1.905544464184993,-0.0027691053542202794
2012-10-24,2.2947739943498413,1.8781164450687011,-0.02539745892277745
2012-10-25,2.299776906324387,1.8826539215282412,0.0021777597150066134
2012-10-26,2.3652276712809903,1.915800540238582,0.028062163136331048
2012-10-31,2.403792929274069,1.929488766632958,0.016173592748974806
2012-11-01,2.42744665007871,1.951092638527871,0.009792066537018543
2012-11-02,2.392281498714759,1.9307989029139347,-0.014592430997345862
2012-11-05,2.4355826596162133,1.9519116782940737,0.01793850052599991
2012-11-06,2.4387248982911776,1.954807868911516,0.0012893068646254232
2012-11-07,2.387784582475802,1.9165826472283203,-0.02110933683829742
2012-11-08,2.33157939568738,1.890009003608954,-0.0238200928510161
2012-11-09,2.3331245448138414,1.8901808415307066,0.0006624854207501964
2012-11-12,2.3279557747428137,1.8877244231230161,-0.0022178429948322806
2012-11-13,2.332889577628739,1.8754164259975084,0.00211712869001973
2012-11-14,2.313651551195604,1.8567404779092322,-0.008280626704536154
2012-11-15,2.3058328082093493,1.8526930072147043,-0.003385118255784704
2012-11-16,2.3221309748030063,1.8641461209527532,0.007043371411453734
2012-11-19,2.3838297538026665,1.8957916690032686,0.02622304683064143
2012-11-20,2.3979207610974442,1.8943164123955252,0.005893677631242294
2012-11-21,2.41374911105673,1.9014067550358362,0.006579174136585554
2012-11-23,2.4486244259466323,1.9244086437513213,0.014345221545877616
2012-11-26,2.4737299270625606,1.934250485873309,0.010200695402016725
2012-11-27,2.4777448183397417,1.9338953649902726,0.0016216954936861822
2012-11-28,2.4843235257922056,1.9401015920382676,0.002651600431216669
2012-11-29,2.334966349180643,1.8745588418577526,-0.0620029196792498
2012-11-30,2.330062552693405,1.8755589358965872,-0.0021023656554204928
2012-12-03,2.2969600945570035,1.8669346705568366,-0.014308563101723085
2012-12-04,2.357512742260287,1.9025572929829673,0.026020589684302448
2012-12-05,2.314540049737595,1.8820013212523024,-0.018396155241129496
2012-12-06,2.340238250291373,1.8943832277572852,0.011041755323625117
2012-12-07,2.329500876856326,1.8886217358565194,-0.004598711842208256
2012-12-10,2.3081069092223014,1.8852506805555453,-0.009226359922244642
2012-12-11,2.3394925879025985,1.9107221506529375,0.01350639429445294
2012-12-12,2.3535109554654547,1.9130128557058974,0.005974173710880474
2012-12-13,2.3362359011483473,1.898709560788306,-0.007367191836111839
2012-12-14,2.3277358787900524,1.888440159096115,-0.00364497562752778
2012-12-17,2.3526868547980433,1.9016080747685113,0.010661948154737831
2012-12-18,2.381677986377098,1.922107831394034,0.01224725799811359
2012-12-19,2.368546579161308,1.918111681859714,-0.005528766241919422
2012-12-20,2.371907487171454,1.921186387991646,0.001417969043500006
2012-12-21,2.3299435409661173,1.8952601581515935,-0.01785044232429166
2012-12-24,2.32133911821756,1.8872930935686656,-0.0036998106360084594
2012-12-26,2.296840631973976,1.8730144870797956,-0.010609684884133124
2012-12-27,2.3016785429057323,1.8740997358857174,0.002104117656855594
2012-12-28,2.278640748382193,1.8569540470948485,-0.010059555778825004
2012-12-31,2.333881663871675,1.8915240635142894,0.02395372927731424
2013-01-02,2.399065010538056,1.9380901926070742,0.02754625080795882
2013-01-03,2.4131301241194234,1.9430391171106924,0.005845628941194203
2013-01-04,2.417800201443236,1.9432466785942615,0.001933407623174029
2013-01-07,2.444732603445805,1.9583211762766226,0.011077633154179912
2013-01-08,2.4271584052835022,1.9499029736915487,-0.007214559720855362
2013-01-09,2.418739185548289,1.9526032974492866,-0.0034747858426172388
2013-01-10,2.4393689116359156,1.9690322923613102,0.008492956349357168
2013-01-11,2.453916432762324,1.9784431189888065,0.005945929126364214
2013-01-14,2.4603690970465952,1.9805421475868612,0.002626085898825428
2013-01-15,2.4489133397771914,1.9769690747244375,-0.004666986739132506
2013-01-16,2.4509358610660423,1.9768537923476193,0.0008255443433295635
2013-01-17,2.4820726793550882,1.999099071929545,0.012624033151224685
2013-01-18,2.4967097866899595,1.9978386603608667,0.005879810795347301
2013-01-22,2.501566137644158,1.9991373500387117,0.0019432110337416562
2013-01-23,2.521508970446364,2.008927177942761,0.007940529289267223
2013-01-24,2.6702461151266306,2.0725242520506884,0.05731312578153108
2013-01-25,2.7819031385059882,2.1316123774115896,0.040964629415048824
2013-01-28,2.7728406490318256,2.126446077018426,-0.0032629758739064598
2013-01-29,2.7665463711553313,2.125984970464562,-0.0022725549017366467
2013-01-30,2.769347056726728,2.1263199954656034,0.0010118279322779628
2013-01-31,2.74588116447125,2.111967034931543,-0.008509542245827454
2013-02-01,2.7670578896943976,2.1301865076358806,0.007682591480242986
2013-02-04,2.7489886679488587,2.110312877422507,-0.006551535097707349
2013-02-05,2.799585074912777,2.136151674383008,0.018238131673661985
2013-02-06,2.81395252909905,2.13928987228724,0.0051188703170479775
2013-02-07,2.807510260311957,2.1307669199783885,-0.0022920267644992113
2013-02-08,2.823942682453103,2.1408307183964688,0.005835960590746412
2013-02-11,2.803597358042396,2.131875992975686,-0.00723065951866964
2013-02-12,2.7888881165740083,2.125822969319417,-0.005260371404249094
2013-02-13,2.7989707563960313,2.129012010265596,0.003608770714335823
2013-02-14,2.818919018725537,2.141033384676331,0.0071017221401317296
2013-02-15,2.7895176844997525,2.128875290580725,-0.010484776781234158
2013-02-19,2.8218451971817786,2.152482722778962,0.011522288223424932
2013-02-20,2.7603381653103356,2.117962534617231,-0.02203780024858534
2013-02-21,2.733072024320494,2.095970039115565,-0.009926935676982369
2013-02-22,2.7412424492611094,2.1248332462745405,0.0029850060740617855
2013-02-25,2.6960457150034074,2.0928732668174828,-0.016625116687564074
2013-02-26,2.7304315862955777,2.110556098977967,0.012673537363438911
2013-02-27,2.7589225804805406,2.1294235798347967,0.010380547166075973
2013-02-28,2.7694224835831527,2.1332838210337264,0.0037985746433533496
2013-03-01,2.7728866985327794,2.141360493602826,0.0012500982079615734
2013-03-04,2.7586652799944353,2.1427526855947154,-0.005141938420206871
2013-03-05,2.813330040173802,2.1734319282555945,0.019621880759546042
2013-03-06,2.80626819307507,2.1660415688731343,-0.0025132938326738485
2013-03-07,2.8041653772427986,2.169453982654072,-0.0007496090620757155
2013-03-08,2.811919243891173,2.17615128003108,0.0027613086592056524
2013-03-11,2.805804776367691,2.1680519066971042,-0.002176849519200983
2013-03-12,2.81238846276514,2.188736782611529,0.0023437034318456672
2013-03-13,2.8524326729577396,2.202798805008124,0.01413809054560706
2013-03-14,2.8492447008140434,2.2042424483175007,-0.0011182577531979958
2013-03-15,2.8435619333970705,2.1931079889457687,-0.0019964736727360283
2013-03-18,2.838805223139706,2.1872899596109083,-0.0016742006352820434
2013-03-19,2.8154817374975063,2.1787558483535743,-0.00824988827282107
2013-03-20,2.8453672847130256,2.193770899854082,0.010558778249803901
2013-03-21,2.8289051167038175,2.18118617110846,-0.00580240530372725
2013-03-22,2.860453153832235,2.209173129470145,0.011090305398462124
2013-03-25,2.8560154194169654,2.2038710432176467,-0.0015526142527858588
2013-03-26,2.8816379531416767,2.224894661983913,0.00893142276045329
2013-03-27,2.8769748044438703,2.2259095766707597,-0.0016195392526503593
2013-03-28,2.879455561761763,2.2269673880986462,0.0008619082678091363
2013-04-01,2.8072604633433835,2.197532987854928,-0.025392151412104054
2013-04-02,2.7886333547771,2.1943217838851488,-0.006657444870701966
2013-04-03,2.7458041063652368,2.1627349732334533,-0.015477671782531044
2013-04-04,2.741671128926288,2.1631939916421765,-0.0015063314286300016
2013-04-05,2.7422910532447347,2.156391164672109,0.0002260862851468731
2013-04-08,2.750105001103228,2.1635048570920166,0.0028453713186809048
2013-04-09,2.7787188560877927,2.1880010742421026,0.010350885141468463
2013-04-10,2.8261218101971184,2.2177309182026494,0.01691540832123032
2013-04-11,2.865111079034604,2.2196576116146223,0.013701733679301208
2013-04-12,2.8747131594139654,2.2224519437999075,0.0033457781647416992
2013-04-15,2.811482213103594,2.1815139758407938,-0.022241076304178025
2013-04-16,2.857276483854659,2.212371669007262,0.016157070446290937
2013-04-17,2.8010601802678488,2.1805437976960587,-0.01987091135726081
2013-04-18,2.753328539024519,2.165054132452031,-0.017187423675891204
2013-04-19,2.7812881019605005,2.1941492952173194,0.010103608794493955
2013-04-22,2.8406176918479353,2.2292071642888747,0.021107359158624096
2013-04-23,2.9974197378825744,2.3002030146051995,0.05373030537051419
2013-04-24,2.994956201585452,2.3079953679885676,-0.0008222235896330376
2013-04-25,3.025876666952812,2.322016304053008,0.01027124910390866
2013-04-26,3.000676125629977,2.310687771906491,-0.008363218241241683
2013-04-29,3.0222288063702605,2.3328065231231574,0.0071569360330636985
2013-04-30,3.0425512093187987,2.353280083043155,0.006701802503148852
2013-05-01,2.993549180967599,2.3362259400639678,-0.016236676512311744
2013-05-02,3.0410748528871014,2.3757346440426126,0.01575132240253261
2013-05-03,3.0697125326928445,2.3980539547085864,0.009372896669195756
2013-05-06,3.06046427996146,2.388858888257788,-0.0030172897129132213
2013-05-07,3.0373122883509516,2.384519798953116,-0.007593621224511673
2013-05-08,3.0541103369034017,2.3960552641273476,0.005515326094445064
2013-05-09,3.0706456521853864,2.4077967891829393,0.005399514831619095
2013-05-10,3.138246575158559,2.4414817303014407,0.021776378678247263
2013-05-13,3.1590494374451845,2.450244345193684,0.0066069429965547
2013-05-14,3.190234618800773,2.4681125586484725,0.009823290863613072
2013-05-15,3.1938082017317604,2.472723565706769,0.0011195361289079464
2013-05-16,3.1543859721095466,2.4522946428989156,-0.012420141914269925
2013-05-17,3.191302727370937,2.4940414976754886,0.011635355397829984
2013-05-20,3.191948300457373,2.4934300339000943,0.0002022709380534536
2013-05-21,3.194802502597046,2.4927589283613365,0.0008937885346578922
2013-05-22,3.1349063748282067,2.4576329377049584,-0.01892596218516046
2013-05-23,3.139274114087893,2.453073142067205,0.0013922901832488684
2013-05-24,3.147597804737466,2.4577804422355443,0.0026479608918923534
2013-05-28,3.152810383336259,2.471705388379588,0.0016546800194421037
2013-05-29,3.1334199213341365,2.4572723840947273,-0.0061692055490260665
2013-05-30,3.1821094046448866,2.4786771283759013,0.015419276933597396
2013-05-31,3.1523455807424305,2.4683396530316335,-0.009397507100941836
2013-06-03,3.1526989555207816,2.490772754056654,0.00011209271419671156
2013-06-04,3.1234193194822764,2.4774265635706465,-0.009330559777266219
2013-06-05,3.0767517702517373,2.4522845251375682,-0.01505391697084889
2013-06-06,3.090448580079798,2.4614348710065874,0.004441831471417961
2013-06-07,3.142813481343955,2.4953144565173644,0.016802159932794384
2013-06-10,3.1378997232799724,2.494093186294706,-0.0015647137166713944
2013-06-11,3.0886000805420624,2.467967293235332,-0.015835758250360755
2013-06-12,3.031008031763152,2.439686514930943,-0.018822691877926172
2013-06-13,3.091523748498802,2.466556718057868,0.019768843847129843
2013-06-14,3.0732019726648914,2.456808308530545,-0.005944085933034955
2013-06-17,3.109658472740218,2.4834913663457816,0.011792898379719169
2013-06-18,3.122766157324338,2.4947739395506265,0.004206293584332156
2013-06-19,3.116132590343273,2.4671165381241953,-0.002126519351536393
2013-06-20,3.0386561442898454,2.4005939618492045,-0.02517731859705438
2013-06-21,3.0028753995408786,2.3954280858875507,-0.011845063697173669
2013-06-24,2.9520403839972857,2.378998075704083,-0.0170737092281157
2013-06-25,2.957055899268405,2.3835920076558446,0.0016975578728622165
2013-06-26,2.983045546482026,2.405989109882474,0.008750629330653516
2013-06-27,2.9979692132361695,2.4218917678392975,0.004990356411053821
2013-06-28,2.9999413869335196,2.422931341295845,0.0006576202592258626
2013-07-01,3.072635028790339,2.4550576784487954,0.023942758156542336
2013-07-02,3.095643300473108,2.4557879916167273,0.0074602270164540446
2013-07-03,3.1050519825315703,2.4579042669139697,0.003034720727108443
2013-07-05,3.1552843147575977,2.488711805262765,0.016048150692922675
2013-07-08,3.176568725141007,2.4940261671116644,0.0067229894158224975
2013-07-09,3.236025154473447,2.515068977480373,0.018544175448643303
2013-07-10,3.254754247222372,2.5260112036391233,0.00577100021808174
2013-07-11,3.316791379660229,2.5839194151864704,0.01888109092063281
2013-07-12,3.3768902501537297,2.6108112910106467,0.017957377904422332
2013-07-15,3.382838914873255,2.6161797306226213,0.0017600309397909325
2013-07-16,3.400040951178754,2.617238317342895,0.005072203392822579
2013-07-17,3.4272131598522337,2.6248252900246283,0.00795996505284606
2013-07-18,3.418597634363192,2.617463944329158,-0.0025170225328808786
2013-07-19,3.397946923940871,2.575361164587077,-0.006059015198064093
2013-07-22,3.39371933813938,2.578519791360718,-0.0012449334734420609
2013-07-23,3.345230481025865,2.5608162014477034,-0.01439087546096597
2013-07-24,3.3541130489060755,2.5559529181641816,0.0026517741683557525
2013-07-25,3.388109463998049,2.574757499978828,0.010084717034920783
2013-07-26,3.401031358282857,2.5797385342046635,0.0038066406895169882
2013-07-29,3.393808475988836,2.5744454392146747,-0.00212599124319373
2013-07-30,3.4156125274233893,2.5848184720990144,0.006404105688148949
2013-07-31,3.41731968145025,2.5752366782248535,0.0004996841780950214
2013-08-01,3.486411360247439,2.608314804659841,0.020016418659163534
2013-08-02,3.503307198710487,2.6208286854461167,0.004834492599404383
2013-08-05,3.529779172211881,2.6277622447421933,0.007527875257419058
2013-08-06,3.5080223569894984,2.6191341338551153,-0.006182863890050054
2013-08-07,3.473823331654651,2.601676883425007,-0.009796635525865419
2013-08-08,3.4716652534132435,2.6544521763039786,-0.0006214331153846762
2013-08-09,3.4623021205385203,2.652723463498316,-0.002700658377415319
2013-08-12,3.49192046065052,2.664721948194914,0.008518139524536419
2013-08-13,3.5183592691919023,2.67459975565995,0.007542904089025849
2013-08-14,3.565089052254882,2.6913425129947863,0.01319426887465799
2013-08-15,3.5128806065465126,2.649004130177844,-0.014752646581973446
2013-08-16,3.5209632778176485,2.6448455164206237,0.0022982241114937233
2013-08-19,3.5279055130643235,2.652225511932226,0.00196974512578623
2013-08-20,3.5566074229970597,2.670821856593267,0.00810276363255215
2013-08-21,3.544577016168371,2.6578450800512803,-0.003388284984689937
2013-08-22,3.5729020276129697,2.685044857718027,0.007959324003638942
2013-08-23,3.584581623789701,2.7083444242653827,0.0032636068986468723
2013-08-26,3.600060442665582,2.7124767177210796,0.004308869568834347
2013-08-27,3.509664882008033,2.654473941381277,-0.025430077170564887
2013-08-28,3.547686975294129,2.673561277135804,0.010775277138250262
2013-08-29,3.577715825317079,2.690723023939221,0.00842872425827152
2013-08-30,3.537971201744685,2.6728638843918513,-0.01117110312226333
2013-09-03,3.57753347319579,2.6781121451555383,0.0111201329566657
2013-09-04,3.6440343270336526,2.705050646346174,0.018417810460950344
2013-09-05,3.648754156811097,2.708110203546793,0.0012943829192177177
2013-09-06,3.6401208320109073,2.70260122075293,-0.0023689057164659123
2013-09-09,3.7021930647392924,2.741369512029564,0.01690848750961081
2013-09-10,3.7651128685055566,2.778909124154476,0.016852474851355624
2013-09-11,3.728704154340974,2.766094987855193,-0.009717077541846036
2013-09-12,3.750413464532248,2.768621812702966,0.005805329508051107
2013-09-13,3.75635954250026,2.782510835477128,0.001584190487750633
2013-09-16,3.71632184354289,2.7624468245881424,-0.010715854164505377
2013-09-17,3.738427064893179,2.7845839665556094,0.005930524649788917
2013-09-18,3.792687528825593,2.819059689845357,0.014409926186549508
2013-09-19,3.8095026796525984,2.827821517374849,0.004423772029901763
2013-09-20,3.812484862132258,2.8188746078065834,0.0007825209914505023
2013-09-23,3.7690422224770828,2.79864515341845,-0.01146025451735776
2013-09-24,3.784735863224134,2.7996108100676524,0.00415518250797801
2013-09-25,3.7766741084196287,2.7908660747124503,-0.002132342477942505
2013-09-26,3.8123507441829725,2.8210048355229747,0.009402235250451337
2013-09-27,3.8003209912983134,2.7970520696055408,-0.003160457532995065
2013-09-30,3.778818778662298,2.7948591298461576,-0.005674066165967596
2013-10-01,3.870287440979879,2.8336270915209476,0.02391730999778211
2013-10-02,3.890403114237149,2.8492309578364226,0.0051840021480392216
2013-10-03,3.846139615874676,2.824175388187374,-0.011442832483145822
2013-10-04,3.8740749424017986,2.835499713581152,0.007236961658671103
2013-10-07,3.8179371765721473,2.8053442909315893,-0.01459663909693064
2013-10-08,3.701180937933703,2.746784799599305,-0.031058329407076715
2013-10-09,3.628889416676146,2.716613772862884,-0.019725285439644184
2013-10-10,3.71271211298391,2.7713538432190306,0.022835981598406704
2013-10-11,3.7032760249720935,2.7722588118978835,-0.002544797241627026
2013-10-14,3.7598269809364937,2.815293966248266,0.015155100535376073
2013-10-15,3.733372242493997,2.8063824850234345,-0.00706102894058608
2013-10-16,3.773605772143973,2.834996028658411,0.01071907089498549
2013-10-17,3.799486704238821,2.855124622096852,0.006834997159788671
2013-10-18,3.8212505352339723,2.8710203013805686,0.005711754499060051
2013-10-21,3.87670913868696,2.8903304348868124,0.014408899283533077
2013-10-22,3.8366114846622543,2.8694484081007716,-0.01039708242114898
2013-10-23,3.851313261914638,2.8675128611471785,0.003824645953264101
2013-10-24,3.8793417601168234,2.8744223562698545,0.007251292643154003
2013-10-25,3.900825480275123,2.9054934147822187,0.005522702544593099
2013-10-28,3.8595116936588854,2.9002180235286823,-0.010647521079052608
2013-10-29,3.884432215819923,2.9085974607742737,0.006436154087304388
2013-10-30,3.8657743088604843,2.892436592096031,-0.004814824713809132
2013-10-31,3.855879372782026,2.880665732997371,-0.002562907345246195
2013-11-01,3.851289816704801,2.876463377658389,-0.0011909837438309017
2013-11-04,3.852080328948548,2.878755694224791,0.00020523802686943005
2013-11-05,3.838851981274036,2.8803715282682165,-0.003439988846958614
2013-11-06,3.8160142964550037,2.878877939292676,-0.005966858646254865
2013-11-07,3.7141567478620923,2.8836383644625094,-0.027054833323710083
2013-11-08,3.8271558774318155,2.934048809202623,0.029970269873183283
2013-11-11,3.8595662330074885,2.9455883422439846,0.008432865685146089
2013-11-12,3.842860148928625,2.944205501472614,-0.004337882481162107
2013-11-13,3.8997116559101195,2.9781282402248124,0.01468569618110405
2013-11-14,3.961827277813306,2.992760610650672,0.015802736569291362
2013-11-15,3.9844946037941353,3.001549919126745,0.005705126911218628
2013-11-18,3.924172035974844,2.963535392618965,-0.015255096783157755
2013-11-19,3.9002716865819473,2.9574177217919746,-0.006109168782648144
2013-11-20,3.8715668542256503,2.9465095259388603,-0.007386916920247502
2013-11-21,3.9262462815957644,2.9849436494368615,0.014024527775660931
2013-11-22,3.936531005930667,2.9732165159821298,0.00261605531942523
2013-11-25,3.9905791540613422,2.993381185130978,0.013636491593916108
2013-11-26,4.0267500171184745,3.002909398216545,0.009023231455182686
2013-11-27,4.06459505248986,3.029409954050218,0.009354516690924925
2013-11-29,4.092732493751907,3.0426016586503466,0.006898718392095388
2013-12-02,4.108443230860309,3.0550412375709746,0.003831342435777039
2013-12-03,4.119322440026085,3.05930573393987,0.0026445127182197514
2013-12-04,4.117235256298775,3.0655244327984477,-0.0005068097241275507
2013-12-05,4.1166389242295995,3.0610080595920817,-0.0001448484773255657
2013-12-06,4.098086342552118,3.06849032164081,-0.0045169162870555305
2013-12-09,4.046636791411448,3.046587321544725,-0.01263400474707153
2013-12-10,4.079080862121362,3.0456644076224064,0.007985569872009234
2013-12-11,4.0381520557637955,3.023973521230063,-0.010084508731647426
2013-12-12,4.017260296007046,3.0170538105574556,-0.005187023490287823
2013-12-13,4.005568591619881,3.004372440795512,-0.0029146109928280743
2013-12-16,4.011303900294893,3.0092227836004444,0.0014308097440588145
2013-12-17,3.9980155330036027,3.0007674931492274,-0.003318229360575146
2013-12-18,4.043805602890556,3.0291993737069207,0.011388108208479329
2013-12-19,4.037140257273318,3.017319739004106,-0.0016496452835179653
2013-12-20,4.090767427083224,3.0506657850309398,0.013196003191310252
2013-12-23,4.142972063575965,3.069753085603726,0.012680832562337208
2013-12-24,4.125044464208495,3.0692428504505975,-0.004336621089183474
2013-12-26,4.1388250820319366,3.0865745294808637,0.0033351520100207465
2013-12-27,4.1071665179017725,3.0759357121328783,-0.007678571878193035
2013-12-30,4.101671601889219,3.079255371147867,-0.0013387806507341715
2013-12-31,4.119558633316611,3.089410507569047,0.004351431378590893
2014-01-02,4.086823331321151,3.0642268824784717,-0.007978053102629149
2014-01-03,4.043306570114429,3.0453263812204456,-0.010705161470546794
2014-01-06,4.019331732212725,3.0279988173012202,-0.005947162109103116
2014-01-07,4.014784706588063,3.037304910308726,-0.0011319293499103221
2014-01-08,4.0567904186127315,3.047276301247731,0.010408399969438861
2014-01-09,4.022550956709824,3.0379204633980263,-0.00847585594120632
2014-01-10,4.0350295548722395,3.054687803903956,0.0030973585904001933
2014-01-13,3.994504661535201,3.0272067490358947,-0.010094044369825165
2014-01-14,4.082812415025903,3.0784721356155798,0.021866486372422056
2014-01-15,4.0741391445313715,3.087168493627397,-0.0021265968489858167
2014-01-16,4.082113089988913,3.094232367837991,0.0019552970529111277
2014-01-17,4.081521127859762,3.0785348617098425,-0.00014502416765406142
2014-01-21,4.126716250201204,3.097552904286452,0.011012249495661262
2014-01-22,4.168126670190586,3.105737351212753,0.009984701173524792
2014-01-23,4.250270132519599,3.13336869575256,0.019515846353068637
2014-01-24,4.1543440988014755,3.0929613636442763,-0.022827983899336397
2014-01-27,4.136911354548875,3.0770959782812577,-0.004205097767643113
2014-01-28,4.143774861406247,3.0920209243965853,0.0016577148882477813
2014-01-29,4.095787806670752,3.069356710142693,-0.011648093258553404
2014-01-30,4.157124932232045,3.1121784040099087,0.014864631859340305
2014-01-31,4.064031125457822,3.0856140502499163,-0.022648344153384032
2014-02-03,4.000211204712849,3.025862318336222,-0.01582820812670852
2014-02-04,4.0252451025779195,3.0337515569906444,0.006238643147196235
2014-02-05,4.009065646347517,3.032394628902003,-0.004027595786875917
2014-02-06,4.039822187352162,3.044441549698812,0.0076424696838122905
2014-02-07,4.150324804085891,3.0909883753981022,0.02698591918605256
2014-02-10,4.1792292256573855,3.1218940605741308,0.006940236516491517
2014-02-11,4.238791482328591,3.157203591444892,0.014151367071494154
2014-02-12,4.2937384291912695,3.1896158521674343,0.012879581289040138
2014-02-13,4.368931667983447,3.2268509030079473,0.01736072742857779
2014-02-14,4.382555427886453,3.2330518805426864,0.003113475624896002
2014-02-18,4.412747885831336,3.2497452112287366,0.006865613475012102
2014-02-19,4.3621247395480625,3.226976969839031,-0.011538334506461552
2014-02-20,4.426148319043526,3.253781398564124,0.014570487648250642
2014-02-21,4.425228737856822,3.2500115695660274,-0.00020778262682150968
2014-02-24,4.470653433917266,3.2836701428861685,0.010212610708424958
2014-02-25,4.459591032345196,3.2795237888418476,-0.0024775149767912855
2014-02-26,4.436496232927949,3.272754529019152,-0.005192136848403408
2014-02-27,4.467721029061962,3.2946310386464037,0.007013513515909696
2014-02-28,4.420671195826267,3.275674160554029,-0.010586902871489714
2014-03-03,4.408709570978939,3.2614211443652943,-0.002709506465765009
2014-03-04,4.484083228276207,3.314975209857729,0.01695203381893382
2014-03-05,4.5165402952353695,3.341868980013618,0.0072122131300678865
2014-03-06,4.48293689427605,3.321232330250723,-0.007467890933435773
2014-03-07,4.48179620264182,3.319012840864342,-0.0002544842385176693
2014-03-10,4.448243837403355,3.299757775561803,-0.007514529139706342
2014-03-11,4.446684101201219,3.3006207161972885,-0.0003507023835113709
2014-03-12,4.468237367028156,3.3099518809934594,0.004835333176882498
2014-03-13,4.389289596717269,3.266418723853592,-0.017826614847950204
2014-03-14,4.380374215239354,3.2552588263831703,-0.002033232908381948
2014-03-17,4.399355283326038,3.2781785747437056,0.004323845653439526
2014-03-18,4.473345821243877,3.3327095987042457,0.01667863079683471
