,portfolio,market,returns
2011-10-07,1.9140405648318688,1.668779724676474,-0.024723313785503853
2011-10-10,1.9409707910221667,1.6971071502549047,0.013971769030695127
2011-10-11,1.9271750130394265,1.6939635287589487,-0.0071330488067001
2011-10-12,1.9792083945884158,1.7125517312335987,0.026641757102653867
2011-10-13,2.006875223046729,1.7356739966984156,0.013881932881387426
2011-10-14,2.0179948107667247,1.750871169194624,0.0055254534243257105
2011-10-17,1.9895542863719788,1.7216323136179768,-0.014193713431519948
2011-10-18,1.9868830997360876,1.73158100150793,-0.0013435076501302726
2011-10-19,1.9312472263128988,1.7015017140322066,-0.028401103700995283
2011-10-20,1.9322400966346711,1.6919979423724913,0.0005139762372675283
2011-10-21,1.9609098980602557,1.7118414265006845,0.01472859745841312
2011-10-24,2.01575899713898,1.745496614555348,0.027587198630817773
2011-10-25,1.8419751658848016,1.6595616615836157,-0.09015734193004642
2011-10-26,1.8455151526246156,1.6460450871630254,0.0019199984283766937
2011-10-27,1.8549070488601735,1.6756158725832253,0.005076132311530223
2011-10-28,1.8979222587455582,1.7019881971825115,0.02292515328889068
2011-10-31,1.8633846399264515,1.6725348136516893,-0.0183652067221029
2011-11-01,1.8162438637946283,1.635219220374541,-0.025623975430745728
2011-11-02,1.846842498724519,1.6511256345458731,0.01670686598888311
2011-11-03,1.8367828037171803,1.6624308005600568,-0.005461858432971222
2011-11-04,1.810759525166922,1.6205880870166782,-0.014269180510347125
2011-11-07,1.8007885022582297,1.611732449744386,-0.005521758598972188
2011-11-08,1.8211376289192667,1.6326409870527234,0.011236750792638433
2011-11-09,1.7559441516787295,1.5743545632596336,-0.03645468602021835
2011-11-10,1.741607672225526,1.5725472832102363,-0.008198054174409435
2011-11-11,1.7750577630551139,1.6066488033481436,0.019024328653255207
2011-11-14,1.7308803467852372,1.5817464555732006,-0.025202814767469005
2011-11-15,1.7641277179818053,1.6006620844444246,0.019026207285913678
2011-11-16,1.7262077348135874,1.5705261266807733,-0.02172941569697526
2011-11-17,1.6822089352734815,1.533175530624473,-0.025819169283150478
2011-11-18,1.6882542710215012,1.5249950420372165,0.003587247108137755
2011-11-21,1.6555945056557129,1.5084322470862932,-0.019534856959516216
2011-11-22,1.634727947820267,1.5056710085959712,-0.012683764433551592
2011-11-23,1.6121715926242968,1.4773291873784649,-0.013894312191579467
2011-11-25,1.5823810580465991,1.4557634217814752,-0.01865137392053908
2011-11-28,1.6592053316754467,1.5212638277391715,0.047408060177218166
2011-11-29,1.6505924833364736,1.5101555917376133,-0.005204467589431567
2011-11-30,1.6913551111557026,1.5573856577397434,0.024395744138429803
2011-12-01,1.7081724481120812,1.566493539815548,0.009894006595539132
2011-12-02,1.7284711419044325,1.571064678742156,0.011813229508917913
2011-12-05,1.7624789130650946,1.5905643587814304,0.01948400651845019
2011-12-06,1.7572926472014987,1.5892337582569993,-0.002946935332954365
2011-12-07,1.7691858952116155,1.5963675269632454,0.006745138467024595
2011-12-08,1.739673928098986,1.5770407169146183,-0.016821796452978075
2011-12-09,1.7722966833166234,1.5987648754737696,0.018578568549701645
2011-12-12,1.7668116311012771,1.5758493613574882,-0.0030996827950798066
2011-12-13,1.7369855925959,1.5506162649269408,-0.01702539096022018
2011-12-14,1.7220580348320267,1.5330182345862882,-0.00863108532595781
2011-12-15,1.7282515794893558,1.530915535991687,0.0035901423154399295
2011-12-16,1.733544879540112,1.5376410722892324,0.003058125576199664
2011-12-19,1.7098720621394874,1.5194474485280633,-0.01374982502762615
2011-12-20,1.7903161933872835,1.5729899699246932,0.04597369808722541
2011-12-21,1.7914616338742748,1.5630950813865463,0.0006395932829364264
2011-12-22,1.811604471638792,1.582125008845434,0.011181059081691723
2011-12-23,1.8096024364427983,1.581172874308621,-0.0011057282501302373
2011-12-27,1.8054558734706272,1.5809305739524757,-0.002294051388526458
2011-12-28,1.7865581829277384,1.560655562623074,-0.010522155256983832
2011-12-29,1.835566662192442,1.5883535347816982,0.02706227535953081
2011-12-30,1.8268317448177411,1.5813603260207145,-0.004770062084323746
2012-01-03,1.8571424113824755,1.6035748469650632,0.01645578883286526
2012-01-04,1.8886141038257407,1.6239692595116895,0.016804313221264678
2012-01-05,1.8688684421328228,1.6330945390504248,-0.010510145082493254
2012-01-06,1.8948115499109963,1.6473795299249163,0.013786251004862537
2012-01-09,1.9518702611722971,1.665972769481063,0.029668633432328343
2012-01-10,1.9470221564225758,1.667367288681926,-0.0024869151052565796
2012-01-11,1.986393472482789,1.6862325552981006,0.020019562899860316
2012-01-12,1.9874363894712994,1.684795174249876,0.0005248926317611394
2012-01-13,1.9797657141939942,1.671166479291931,-0.003867050176513325
2012-01-17,2.0058344025758186,1.6797968068434679,0.013081623466955745
2012-01-18,2.0440682185461787,1.7119520255807736,0.018881911640561147
2012-01-19,2.077442439912625,1.732373663179245,0.01619549405801028
2012-01-20,2.0635000660679195,1.7347338221740718,-0.006733938683290559
2012-01-23,2.043741364894401,1.7303093512411607,-0.009621471654675154
2012-01-24,2.0355380357480635,1.7326987829925828,-0.004021955526261382
2012-01-25,2.0793009098031776,1.7540224987628132,0.021271561078647337
2012-01-26,2.167627377014476,1.7913433737260842,0.041601458376132695
2012-01-27,2.1983997129066455,1.8150163266204167,0.014096497654808285
2012-01-30,2.2035520865678104,1.810259838749664,0.0023409506625262345
2012-01-31,2.1895078053914796,1.8034521455888721,-0.006393870925413634
2012-02-01,2.228127624879451,1.8121165776498955,0.01748483043461152
2012-02-02,2.243751608983102,1.827222479751796,0.006987687632132442
2012-02-03,2.2767237261779045,1.8547373400406115,0.014588156929108104
2012-02-06,2.2864071371821693,1.855380185144716,0.0042442024073356555
2012-02-07,2.2879839469987493,1.853529684338035,0.0006894075487299028
2012-02-08,2.269957232220976,1.8541783122169508,-0.00791006640181337
2012-02-09,2.273329168477638,1.8543910475987126,0.0014843602465485612
2012-02-10,2.256173858059238,1.8392752735193691,-0.007574955695127804
2012-02-13,2.2428861377264027,1.8462614492354563,-0.005906904518686889
2012-02-14,2.271170711078101,1.848284370677096,0.012531939382237494
2012-02-15,2.2420623929634975,1.8272127121070105,-0.012899276827854973
2012-02-16,2.2906751420667395,1.8561889789976425,0.021450442466427088
2012-02-17,2.2823217124577915,1.847894118250643,-0.003653376168566162
2012-02-21,2.270168308385749,1.8433076226409946,-0.005339246361870105
2012-02-22,2.2362689415228143,1.8243491189559944,-0.015045147319341588
2012-02-23,2.2445636122443657,1.830770125694541,0.0037022941873282654
2012-02-24,2.2307682213572413,1.821031428206071,-0.0061651001684377696
2012-02-27,2.218632483329089,1.8183925623381683,-0.005455012426533671
2012-02-28,2.2743622788380993,1.8512627776954864,0.024808688423324007
2012-02-29,2.237828302965971,1.8282816872164027,-0.01619380805474682
2012-03-01,2.24082375260243,1.8314144301563535,0.0013376569702535069
2012-03-02,2.233617213147858,1.827421600511311,-0.0032212049321345398
2012-03-05,2.2065970069877063,1.8088223559927663,-0.01217082700867506
2012-03-06,2.1723486597559165,1.789134961099435,-0.015642598942269444
2012-03-07,2.1819613362227854,1.8006749323577824,0.004415253873865549
2012-03-08,2.2166851218406896,1.8216810214310621,0.015788723703002706
2012-03-09,2.222917287037452,1.8213060816060713,0.0028075348593596394
2012-03-12,2.218654311923293,1.8160229743798422,-0.0019195801796705683
2012-03-13,2.2486365236790835,1.8443489368670174,0.013423196703330122
2012-03-14,2.2624290066026798,1.8426772723482128,0.0061149747208340275
2012-03-15,2.311507335131274,1.8719471618682018,0.021460819865690338
2012-03-16,2.3087583387508928,1.8735165137538894,-0.0011899734287625073
2012-03-19,2.344098801161242,1.889513912275359,0.015191157099109447
2012-03-20,2.343019995818863,1.8892384312702608,-0.00046032772095343737
2012-03-21,2.359848422183705,1.8963871333639588,0.007156695286530102
2012-03-22,2.3356228133079764,1.886127164441124,-0.010318804019641623
2012-03-23,2.3415021597108,1.8907664522701,0.0025140869693946427
2012-03-26,2.390012179360481,1.9327123582756771,0.020505789807370403
2012-03-27,2.3917623947136053,1.9381933208859452,0.0007320359405695509
2012-03-28,2.3762515229326793,1.92209809318926,-0.0065062420957091175
2012-03-29,2.36227062020833,1.9233445847876431,-0.00590097199616796
2012-03-30,2.3582058268156825,1.924923138289516,-0.0017221966577787582
2012-04-02,2.386377865368855,1.936486012959342,0.01187559177053904
2012-04-03,2.387060173884813,1.9303649816048611,0.0002858771862691043
2012-04-04,2.3514776671898225,1.8957135177178488,-0.015018630879851174
2012-04-05,2.344934503566474,1.8926383273062926,-0.00278645382525427
2012-04-09,2.3064155172408585,1.8665014141502392,-0.016562875963371467
2012-04-10,2.2437059168730924,1.823841638847669,-0.027565669118189053
2012-04-11,2.2417823369201173,1.831254874811648,-0.0008576903799457087
2012-04-12,2.2840653068281638,1.863340055739962,0.018685648883000457
2012-04-13,2.253893070591272,1.8357755569806853,-0.013297909860462186
2012-04-16,2.235058270313864,1.8255050547876523,-0.008391675156266046
2012-04-17,2.292999642704536,1.85719106234756,0.02559354848814067
2012-04-18,2.286241465734511,1.8477376269759873,-0.0029516601930643527
2012-04-19,2.278677786327461,1.8476240013615914,-0.0033138313639139677
2012-04-20,2.2624005091895008,1.8461531851790287,-0.007168934653531795
2012-04-23,2.231025546944418,1.8278218951346488,-0.013965055445220647
2012-04-24,2.164413371228965,1.7966357447673533,-0.03031200157411098
2012-04-25,2.2145456925607463,1.831843767353223,0.02289791285016428
2012-04-26,2.2226497157357024,1.8352037927064804,0.0036527722597478386
2012-04-27,2.2120652434012977,1.85927851215856,-0.004773471342517249
2012-04-30,2.1731262326273857,1.847931400214848,-0.017759787358612895
2012-05-01,2.1846881713203605,1.857034962020715,0.00530631399011389
2012-05-02,2.2020800539869474,1.8597221636343937,0.00792928772076855
2012-05-03,2.154790855840604,1.832579207446752,-0.021708724473787303
2012-05-04,2.1104996548359467,1.796020246750976,-0.02076894540028806
2012-05-07,2.128547469122273,1.8046065427668205,0.008515084981223163
2012-05-08,2.1282177538042086,1.798870076422624,-0.00015491355520336553
2012-05-09,2.131870646082401,1.7983439410311637,0.0017149377258962636
2012-05-10,2.1293257530106304,1.8018958023993241,-0.0011944501609626598
2012-05-11,2.1555516085383726,1.8319085156112767,0.012241275856658088
2012-05-14,2.1331175722705336,1.8114161714584616,-0.010462099007613603
2012-05-15,2.1472960705864046,1.8192760209379162,0.006624850441498975
2012-05-16,2.1213679234598617,1.8041332705082609,-0.012148281483406013
2012-05-17,2.0825649213163424,1.780383773107955,-0.018460858154167904
2012-05-18,2.064120079000472,1.757476988274275,-0.008896245494397216
2012-05-21,2.1218039832045266,1.7997854170925904,0.027562638448350066
2012-05-22,2.0948702789913467,1.7769139888347492,-0.012775030135676359
2012-05-23,2.130039165300129,1.7889003846385565,0.016648734817172793
2012-05-24,2.113999107014457,1.7797302110395836,-0.007558901948667668
2012-05-25,2.1204617637145446,1.784198456915938,0.0030524129917326947
2012-05-29,2.1484542769565684,1.8014055061439924,0.01311476452671747
2012-05-30,2.1089021491204476,1.7771015872552929,-0.018581138933035295
2012-05-31,2.085828341673296,1.7641594754224266,-0.011001441026622618
2012-06-01,2.050502031254176,1.72978664873889,-0.01708140598158651
2012-06-04,2.065005626380721,1.742634989849619,0.007048294551037291
2012-06-05,2.0708096263168025,1.758858736420758,0.0028067035704042852
2012-06-06,2.1114309129942668,1.7996551316113196,0.019426220734318923
2012-06-07,2.104322451003861,1.7928132101795589,-0.003372336130583055
2012-06-08,2.1580440401614966,1.8299006395199695,0.025208735055753044
2012-06-11,2.1278349130405743,1.807317337251525,-0.01409728441008376
2012-06-12,2.1541383007146107,1.8360684893074792,0.012285793063901698
2012-06-13,2.1689614076486867,1.8373178158088865,0.00685765582868527
2012-06-14,2.1766956528717216,1.846763044827303,0.0035595323082210973
2012-06-15,2.219549658270981,1.8786335532693539,0.019496347264645414
2012-06-18,2.2457074445064023,1.891674953438109,0.011716272877935256
2012-06-19,2.2773756613146547,1.9208076951779842,0.014003162624641958
2012-06-20,2.2584701964210265,1.9171900842276566,-0.00833607440892616
2012-06-21,2.220136267305885,1.8795698476894083,-0.017119104096418224
2012-06-22,2.2456622199460567,1.9007071501163388,0.011431877453663702
2012-06-25,2.2059303304795876,1.865025863839826,-0.017851114593346883
2012-06-26,2.1996451417878617,1.87018026377135,-0.0028532903212635454
2012-06-27,2.2258184308295648,1.8923625032227749,0.011828633844256286
2012-06-28,2.2163430832775877,1.8814732962298528,-0.004266104170181
2012-06-29,2.277104555569266,1.9271732189952433,0.027046126156258062
2012-07-02,2.2877197644318636,1.9332790896121594,0.004650881263535306
2012-07-03,2.3278809104545495,1.9529670374811343,0.017402787746559952
2012-07-05,2.384443034145949,1.9681581977546567,0.024007195048674934
2012-07-06,2.3538584989533677,1.945339609904348,-0.01290967221733259
2012-07-09,2.3593921050435545,1.9471683171673975,0.00234810710235663
2012-07-10,2.383296945431746,1.937099744658415,0.010080796978970241
2012-07-11,2.3812500054878947,1.9245860440231555,-0.000859238069130528
2012-07-12,2.3737294645011024,1.910540940259897,-0.003163230156310062
2012-07-13,2.3978584271421552,1.929641486176001,0.010113684903229468
2012-07-16,2.3851564386117237,1.9254945768590621,-0.005311302052784174
2012-07-17,2.381438165685713,1.932892344241168,-0.0015601384104520053
2012-07-18,2.4022311247860766,1.9615621416110245,0.008693364320264714
2012-07-19,2.4298294216110294,1.9826081090820635,0.01142311713524299
2012-07-20,2.379690960977261,1.951514568867926,-0.02085042701046413
2012-07-23,2.3545750746840524,1.93116960346475,-0.010610355069014657
2012-07-24,2.3329983647230965,1.9143640841040206,-0.00920598366440393
2012-07-25,2.1973520296833304,1.86195969333119,-0.059901279284062005
2012-07-26,2.2045223657465733,1.8803383919548227,0.0032578586885880817
2012-07-27,2.2573177599525236,1.930604049301038,0.023666405195308982
2012-07-30,2.245721981936778,1.916315497775873,-0.005150211528249711
2012-07-31,2.2275382042674217,1.904069716869404,-0.008130033572589587
2012-08-01,2.2003366433344236,1.8872540320168467,-0.012286662991105774
2012-08-02,2.1966052967233356,1.8790942431892594,-0.0016972466503801889
2012-08-03,2.2409106241033743,1.9093803167379988,0.019969190086832986
2012-08-06,2.2589861745553605,1.921165815156283,0.008033805395858547
2012-08-07,2.2834280326247294,1.9349799544920414,0.010761719535107154
2012-08-08,2.2813262403083154,1.9312556798478748,-0.0009208786848385827
2012-08-09,2.29603416369932,1.9491703640666713,0.006426399779182471
2012-08-10,2.3181202107262466,1.9518718954522154,0.0095732451996223
2012-08-13,2.320859952666884,1.9558629498039235,0.0011811829974978157
2012-08-14,2.3452983452209426,1.9653682914463664,0.010474833617492116
2012-08-15,2.3656641039492174,1.98137713855904,0.008646167628653114
2012-08-16,2.3858306034002905,2.0021338627409313,0.008488537481364158
2012-08-17,2.3967515493290867,2.0036247833724423,0.004566974289666004
2012-08-20,2.409316861877321,2.00748282176202,0.005228948092620104
2012-08-21,2.405601866951214,2.0039981257923976,-0.0015431187345350957
2012-08-22,2.406937006124302,2.0079461213701566,0.0005548585630188646
2012-08-23,2.379291274204547,1.9857863894510044,-0.011552327905134328
2012-08-24,2.3827269649772114,1.9959312821385284,0.0014429559828617823
2012-08-27,2.3905488519083833,1.9928995113008312,0.0032773693370348653
2012-08-28,2.379250820985091,1.9922080879024322,-0.004737327678382741
2012-08-29,2.3944296831997254,1.9958956146961189,0.006359417348200839
2012-08-30,2.346776006211138,1.9685252626670813,-0.020102600348474005
2012-08-31,2.375010123951105,1.9865360600222193,0.011959226170839186
2012-09-04,2.363561113714357,1.975384820711156,-0.004832271962523546
2012-09-05,2.353340672279337,1.9763796288876627,-0.004333546828005712
2012-09-06,2.3999775784795894,2.020415966291644,0.01962351356304192
2012-09-07,2.3851616365245483,2.002213089971187,-0.006192500812636007
2012-09-10,2.338628843714198,1.9690072395152942,-0.01970210068737076
2012-09-11,2.3539060113792765,1.9741960460953834,0.006511287415874245
2012-09-12,2.3531013738760245,1.9728470364228168,-0.00034188920552423197
2012-09-13,2.3885378769826207,1.991523724744213,0.014947220084307641
2012-09-14,2.4031268325945496,2.00167789831319,0.006089324489489754
2012-09-17,2.383229108291392,1.9853421847960064,-0.008314399970188324
2012-09-18,2.3894646315802253,1.9906942932656737,0.0026130010222553874
2012-09-19,2.3913275264587175,1.992633984031333,0.0007793248078571927
2012-09-20,2.420786685825544,2.0061036189622787,0.01224390194002806
2012-09-21,2.409489361731347,1.9994146659447491,-0.004677722157488389
2012-09-24,2.3801958917652186,1.979268316655433,-0.012232050141376996
2012-09-25,2.3504820685287,1.9532850169906486,-0.012562349044799347
2012-09-26,2.349807998302188,1.947671682350267,-0.0002868206934809687
2012-09-27,2.3850123492977455,1.9717767688454415,0.014870680198626505
2012-09-28,2.3625206127836247,1.9587178847235975,-0.009475196854125135
2012-10-01,2.3651523599722744,1.9525970096015586,0.0011133373499073733
2012-10-02,2.3747433905170467,1.9593366640920318,0.004046942843949653
2012-10-03,2.439670447572184,1.9841211678280504,0.026973582049751563
2012-10-04,2.4739078898546216,2.008522909953561,0.013936074244241923
2012-10-05,2.466848727746154,2.000137965505531,-0.0028575246383028855
2012-10-08,2.4831526982192216,2.0009317355776908,0.00658748471497341
2012-10-09,2.4034551890222304,1.9461051159141287,-0.03262163784550717
2012-10-10,2.399277949294083,1.9333540495191786,-0.0017395264920176817
2012-10-11,2.379960130325488,1.9227961253970682,-0.008084102014501413
2012-10-12,2.3641746002885076,1.9161085752370937,-0.006654780744384737
2012-10-15,2.37633974318291,1.9282625254276835,0.005132426005262729
2012-10-16,2.416257386477191,1.966069311728287,0.016658427633136606
2012-10-17,2.397791177993541,1.9595309987669538,-0.007671837428232052
2012-10-18,2.397673503045342,1.9504786816047412,-4.907759958996007e-05
2012-10-19,2.350378853204105,1.9047744046379664,-0.019922364100424562
2012-10-22,2.387981781518541,1.9097511291431974,0.01587203696254361
2012-10-23,2.3632582620794222,1.905544464184993,-0.01040727989374535
2012-10-24,2.32067465199124,1.8781164450687011,-0.018183344629529898
2012-10-25,2.3313603063962516,1.8826539215282412,0.004593978010791933
2012-10-26,2.3880278524597496,1.915800540238582,0.024015939162434878
2012-10-31,2.445138291531806,1.929488766632958,0.023633823211775856
2012-11-01,2.448491918493803,1.951092638527871,0.0013706092734274706
2012-11-02,2.418643839528557,1.9307989029139347,-0.012265305311111419
2012-11-05,2.439342175222618,1.9519116782940737,0.008521416404185139
2012-11-06,2.4370715388381115,1.954807868911516,-0.0009312731332664261
2012-11-07,2.3999519131089135,1.9165826472283203,-0.015348428488708312
2012-11-08,2.3644290321041317,1.890009003608954,-0.014912132146984827
2012-11-09,2.388127225847974,1.8901808415307066,0.009972902486009447
2012-11-12,2.395303305655818,1.8877244231230161,0.0030003927574767417
2012-11-13,2.386493010952758,1.8754164259975084,-0.003684935138288774
2012-11-14,2.3683500434414717,1.8567404779092322,-0.007631400354792076
2012-11-15,2.354597647645391,1.8526930072147043,-0.005823665856634605
2012-11-16,2.3758828553854454,1.8641461209527532,0.008999234342869714
2012-11-19,2.4248775778952854,1.8957916690032686,0.020411942691929783
2012-11-20,2.4254861306574043,1.8943164123955252,0.0002509307752446737
2012-11-21,2.424767845941856,1.9014067550358362,-0.0002961843735618896
2012-11-23,2.4549343151109078,1.9244086437513213,0.012364219107766309
2012-11-26,2.4667192896146766,1.934250485873309,0.004789039589656908
2012-11-27,2.474302084857624,1.9338953649902726,0.0030693253845865964
2012-11-28,2.4732302013185663,1.9401015920382676,-0.00043330027556970737
2012-11-29,2.3038842251925713,1.8745588418577526,-0.07092857767580975
2012-11-30,2.31643023748914,1.8755589358965872,0.005430817828249294
2012-12-03,2.304840657878158,1.8669346705568366,-0.005015764762842805
2012-12-04,2.367546403912697,1.9025572929829673,0.026842601000695507
2012-12-05,2.3180002927221386,1.8820013212523024,-0.021149274981489257
2012-12-06,2.3378875777712635,1.8943832277572852,0.008542905871715476
2012-12-07,2.3339346167659154,1.8886217358565194,-0.0016922570111508534
2012-12-10,2.335336717127082,1.8852506805555453,0.0006005649691529453
2012-12-11,2.365938634839968,1.9107221506529375,0.013018743856120925
2012-12-12,2.375557461008293,1.9130128557058974,0.004057301378504628
2012-12-13,2.360363605364174,1.898709560788306,-0.006416453102013065
2012-12-14,2.3399842332575473,1.888440159096115,-0.008671485779826982
2012-12-17,2.354989131821984,1.9016080747685113,0.006391921070131917
2012-12-18,2.380445872955446,1.922107831394034,0.010751699149503599
2012-12-19,2.3722941443072942,1.918111681859714,-0.0034303313784492355
2012-12-20,2.3691231326307314,1.921186387991646,-0.0013375798630453364
2012-12-21,2.3366621712810565,1.8952601581515935,-0.013796411863793963
2012-12-24,2.328789885093341,1.8872930935686656,-0.0033747184753452953
2012-12-26,2.316713220315422,1.8730144870797956,-0.005199304211990308
2012-12-27,2.320280343758731,1.8740997358857174,0.0015385503914502987
2012-12-28,2.300695236614039,1.8569540470948485,-0.008476662120874954
2012-12-31,2.3627102826777135,1.8915240635142894,0.026598030804089512
2013-01-02,2.4075097814945803,1.9380901926070742,0.01878354256366298
2013-01-03,2.419678488283236,1.9430391171106924,0.005041747632260031
2013-01-04,2.405797471813364,1.9432466785942615,-0.005753237531500411
2013-01-07,2.4190360728903455,1.9583211762766226,0.005487706103313054
2013-01-08,2.410575382119231,1.9499029736915487,-0.0035036770431759656
2013-01-09,2.4060023284849215,1.9526032974492866,-0.001898881431668876
2013-01-10,2.447688673355541,1.9690322923613102,0.017177595240284844
2013-01-11,2.463673390281319,1.9784431189888065,0.006509303567636161
2013-01-14,2.4457889146245146,1.9805421475868612,-0.007285748860190556
2013-01-15,2.412788269081694,1.9769690747244375,-0.01358469842656788
2013-01-16,2.4137196622336003,1.9768537923476193,0.00038594908487155424
2013-01-17,2.4525586891040443,1.999099071929545,0.015962856469164233
2013-01-18,2.4733509426749998,1.9978386603608667,0.00844204564276846
2013-01-22,2.4780805602876446,1.9991373500387117,0.0019104047098957924
2013-01-23,2.505924267842085,2.008927177942761,0.011173342754665834
2013-01-24,2.6700774941645182,2.0725242520506884,0.06344986009442041
2013-01-25,2.7898700665844887,2.1316123774115896,0.04388752744869825
2013-01-28,2.7817257229253647,2.126446077018426,-0.002923524870928053
2013-01-29,2.8128922305063093,2.125984970464562,0.01114171875196648
2013-01-30,2.804387694923816,2.1263199954656034,-0.00302799296567072
2013-01-31,2.797116348976091,2.111967034931543,-0.0025962134273383197
2013-02-01,2.8254726743523464,2.1301865076358806,0.010086657791732385
2013-02-04,2.8119510255080336,2.110312877422507,-0.004797111392210845
2013-02-05,2.83689948112837,2.136151674383008,0.008833166223485131
2013-02-06,2.865144118077959,2.13928987228724,0.009906928058260184
2013-02-07,2.8581926344326014,2.1307669199783885,-0.0024291728199773996
2013-02-08,2.858191452733349,2.1408307183964688,-4.134429143290865e-07
2013-02-11,2.846562544982529,2.131875992975686,-0.004076923850531469
2013-02-12,2.8282458493044027,2.125822969319417,-0.0064554634976878396
2013-02-13,2.8407421436046225,2.129012010265596,0.004408657951600785
2013-02-14,2.859482166461218,2.141033384676331,0.006575211531221557
2013-02-15,2.8447868810483277,2.128875290580725,-0.005152392970524705
2013-02-19,2.900849100718137,2.152482722778962,0.01951533264815426
2013-02-20,2.8321899797142,2.117962534617231,-0.023953230590422637
2013-02-21,2.806434856111667,2.095970039115565,-0.009135313440679239
2013-02-22,2.863452698314919,2.1248332462745405,0.020113190468188654
2013-02-25,2.8114473664754995,2.0928732668174828,-0.01832870603881391
2013-02-26,2.848404286562731,2.110556098977967,0.013059510203952391
2013-02-27,2.846935191117198,2.1294235798347967,-0.0005158939089457845
2013-02-28,2.8479697681442437,2.1332838210337264,0.0003633342583219521
2013-03-01,2.855255527506416,2.141360493602826,0.0025549624720349034
2013-03-04,2.8228415194976613,2.1427526855947154,-0.011417332158092016
2013-03-05,2.8609266248340073,2.1734319282555945,0.013401558348676984
2013-03-06,2.8416266194158855,2.1660415688731343,-0.006768925502288471
2013-03-07,2.8421653411489314,2.169453982654072,0.00018956419816250033
2013-03-08,2.8653306447848976,2.17615128003108,0.00811754605429603
2013-03-11,2.8461008698057544,2.1680519066971042,-0.00673381008801472
2013-03-12,2.8870359942786648,2.188736782611529,0.014280426565255406
2013-03-13,2.9122522085376232,2.202798805008124,0.008696368315704922
2013-03-14,2.9269943551192967,2.2042424483175007,0.005049342476783138
2013-03-15,2.907045779841877,2.1931079889457687,-0.006838709537011475
2013-03-18,2.9073806726684697,2.1872899596109083,0.0001151937610859236
2013-03-19,2.89665527244652,2.1787558483535743,-0.003695846302417418
2013-03-20,2.904898529117327,2.193770899854082,0.0028417429094726152
2013-03-21,2.8877842231155415,2.18118617110846,-0.005908956685973035
2013-03-22,2.9218207414548667,2.209173129470145,0.011717460261115219
2013-03-25,2.9221493488269092,2.2038710432176467,0.00011246031933361689
2013-03-26,2.9489093150293835,2.224894661983913,0.009115954364400302
2013-03-27,2.9326435676071583,2.2259095766707597,-0.005531120491487345
2013-03-28,2.927560867395552,2.2269673880986462,-0.0017346498829946852
2013-04-01,2.894269082449207,2.197532987854928,-0.01143700452006504
2013-04-02,2.884238005603789,2.1943217838851488,-0.0034718610651191147
2013-04-03,2.8369517063613054,2.1627349732334533,-0.016530609277064335
2013-04-04,2.823185806735101,2.1631939916421765,-0.004864166882024683
2013-04-05,2.7985844905499553,2.156391164672109,-0.008752215703416104
2013-04-08,2.808841424644165,2.1635048570920166,0.0036583436507953955
2013-04-09,2.8291617230373602,2.1880010742421026,0.007208362881855803
2013-04-10,2.8435198498131955,2.2177309182026494,0.005062211655130393
2013-04-11,2.8657229611095505,2.2196576116146223,0.007777992244933464
2013-04-12,2.8616770210829388,2.2224519437999075,-0.0014128367839068405
2013-04-15,2.8069305737857384,2.1815139758407938,-0.019316260092860665
2013-04-16,2.8375355419563086,2.212371669007262,0.010844344659768393
2013-04-17,2.779210457418796,2.1805437976960587,-0.02076902921282881
2013-04-18,2.767723492154538,2.165054132452031,-0.004141740914132702
2013-04-19,2.7928017281096666,2.1941492952173194,0.009020157236408756
2013-04-22,2.8320549075623753,2.2292071642888747,0.013957268275792651
2013-04-23,2.9936051212657007,2.3002030146051995,0.05547582317674134
2013-04-24,2.995918537111903,2.3079953679885676,0.0007724874582584164
2013-04-25,3.0087212115723925,2.322016304053008,0.004264267084778034
2013-04-26,3.023855200564843,2.310687771906491,0.005017431908922459
2013-04-29,3.0606477307559348,2.3328065231231574,0.01209399648206278
2013-04-30,3.100409223130067,2.353280083043155,0.012907539916732972
2013-05-01,3.1000836847755737,2.3362259400639678,-0.00010500402422107979
2013-05-02,3.174046295571263,2.3757346440426126,0.023578101583307587
2013-05-03,3.2121103739483576,2.3980539547085864,0.01192095058029811
2013-05-06,3.1893653496001133,2.388858888257788,-0.007106211434573227
2013-05-07,3.1979642266256287,2.384519798953116,0.002692481134951865
2013-05-08,3.225387792809475,2.3960552641273476,0.008538760646244608
2013-05-09,3.2595243214598355,2.4077967891829393,0.010528082185904453
2013-05-10,3.283918651093969,2.4414817303014407,0.00745614890416872
2013-05-13,3.3195908238973266,2.450244345193684,0.010804109489712914
2013-05-14,3.3234201948278974,2.4681125586484725,0.0011529023006010847
2013-05-15,3.3284257974541225,2.472723565706769,0.0015050268938381023
2013-05-16,3.30414197392811,2.4522946428989156,-0.007322633646545064
2013-05-17,3.3775860426848427,2.4940414976754886,0.02198444066743991
2013-05-20,3.395080504690655,2.4934300339000943,0.0051662076500949535
2013-05-21,3.3856708831579767,2.4927589283613365,-0.0027753937599984627
2013-05-22,3.33706529394854,2.4576329377049584,-0.014460313401107538
2013-05-23,3.321341038452232,2.453073142067205,-0.004723137608462849
2013-05-24,3.3483705145796927,2.4577804422355443,0.008105185300522153
2013-05-28,3.339025165656951,2.471705388379588,-0.0027949161153680347
2013-05-29,3.319714278456624,2.4572723840947273,-0.005800179280949905
