,portfolio,market,returns
2011-12-16,1.7547050606197814,1.5376410722892324,0.003525964136623196
2011-12-19,1.7330725548805685,1.5194474485280633,-0.01240490960338581
2011-12-20,1.8044608124025021,1.5729899699246932,0.04036595154730602
2011-12-21,1.7842908819870453,1.5630950813865463,-0.011240756898534885
2011-12-22,1.8176349228985262,1.582125008845434,0.018515091692179964
2011-12-23,1.8157809243317482,1.581172874308621,-0.0010205265763310806
2011-12-27,1.8138632383058044,1.5809305739524757,-0.0010566799983058577
2011-12-28,1.7846224479174302,1.560655562623074,-0.016252077338630495
2011-12-29,1.8043055254162894,1.5883535347816982,0.010968888138715563
2011-12-30,1.7956171737379294,1.5813603260207145,-0.004826975035759535
2012-01-03,1.8234744082371122,1.6035748469650632,0.0153949044391938
2012-01-04,1.8590702492336753,1.6239692595116895,0.019332799892845115
2012-01-05,1.8829114714329103,1.6330945390504248,0.012742737114649785
2012-01-06,1.910691356344654,1.6473795299249163,0.014645909229975062
2012-01-09,1.946432247822772,1.665972769481063,0.018532936948788905
2012-01-10,1.947641022205391,1.667367288681926,0.0006208277715465577
2012-01-11,1.9463369573681086,1.6862325552981006,-0.000669785441097494
2012-01-12,1.9387383088110848,1.684795174249876,-0.003911717373045782
2012-01-13,1.9195734888873595,1.671166479291931,-0.00993438500923159
2012-01-17,1.9299687068999616,1.6797968068434679,0.005400768557637059
2012-01-18,1.9735200843001404,1.7119520255807736,0.022315004206019295
2012-01-19,2.0030341871846735,1.732373663179245,0.014844331389477146
2012-01-20,1.9921728852765144,1.7347338221740718,-0.005437179307320376
2012-01-23,1.9887435583782507,1.7303093512411607,-0.0017228835509880145
2012-01-24,1.9917750028592696,1.7326987829925828,0.001523140769334133
2012-01-25,2.0209716740758066,1.7540224987628132,0.014552220043312728
2012-01-26,2.088315425348567,1.7913433737260842,0.032779301704479645
2012-01-27,2.135941949227616,1.8150163266204167,0.022550018902898067
2012-01-30,2.126402288070217,1.810259838749664,-0.004476258373462436
2012-01-31,2.1142718590088263,1.8034521455888721,-0.005721006457512164
2012-02-01,2.1144693690049596,1.8121165776498955,9.341313865904561e-05
2012-02-02,2.1350375906028147,1.827222479751796,0.00968036165887073
2012-02-03,2.1769098904333055,1.8547373400406115,0.019422136315774774
2012-02-06,2.177562214449108,1.855380185144716,0.00029961106741475
2012-02-07,2.172797261581334,1.853529684338035,-0.00219060276632431
2012-02-08,2.1799222377025744,1.8541783122169508,0.0032738073075254414
2012-02-09,2.190714886073948,1.8543910475987126,0.004938717149569046
2012-02-10,2.1738342914454787,1.8392752735193691,-0.007735359615125103
2012-02-13,2.1850195743120637,1.8462614492354563,0.005132224071359926
2012-02-14,2.1914977643656317,1.848284370677096,0.002960433721141878
2012-02-15,2.1632353925882426,1.8272127121070105,-0.012980252726362643
2012-02-16,2.181758625596579,1.8561889789976425,0.00852629258485912
2012-02-17,2.172360621127247,1.847894118250643,-0.004316840439147527
2012-02-21,2.16372775309479,1.8433076226409946,-0.003981874285757908
2012-02-22,2.1376368158001204,1.8243491189559944,-0.012131618583676083
2012-02-23,2.1483327342252276,1.830770125694541,0.004991141656337562
2012-02-24,2.1391164266374894,1.821031428206071,-0.004299209807288984
2012-02-27,2.1380006013076516,1.8183925623381683,-0.0005217651715602101
2012-02-28,2.182822501854069,1.8512627776954864,0.02074767104107819
2012-02-29,2.1492726069749084,1.8282816872164027,-0.01548930235774874
2012-03-01,2.153342332008447,1.8314144301563535,0.001891745501760573
2012-03-02,2.1584306039436623,1.827421600511311,0.0023601772863213796
2012-03-05,2.1258598060382616,1.8088223559927663,-0.015205050147041323
2012-03-06,2.101682554011628,1.789134961099435,-0.011438094971053756
2012-03-07,2.114417770359523,1.8006749323577824,0.006041248566409515
2012-03-08,2.146725124798925,1.8216810214310621,0.015163994337274448
2012-03-09,2.149095567138641,1.8213060816060713,0.0011036040557824878
2012-03-12,2.136176300171701,1.8160229743798422,-0.006029631933853318
2012-03-13,2.1785231983576336,1.8443489368670174,0.019629759977779423
2012-03-14,2.1715655151023547,1.8426772723482128,-0.0031988723056612356
2012-03-15,2.209246098744559,1.8719471618682018,0.017202982488753835
2012-03-16,2.215103831078486,1.8735165137538894,0.0026479531786861646
2012-03-19,2.247430017181671,1.889513912275359,0.014488070009392312
2012-03-20,2.255463859732388,1.8892384312702608,0.003568305742521537
2012-03-21,2.269892278862376,1.8963871333639588,0.00637672152895371
2012-03-22,2.2566276434472043,1.886127164441124,-0.005860870405524641
2012-03-23,2.2631779611501055,1.8907664522701,0.0028984973394332162
2012-03-26,2.321342126419028,1.9327123582756771,0.02537551802359754
2012-03-27,2.332157624371885,1.9381933208859452,0.004648336933408502
2012-03-28,2.311720681223172,1.92209809318926,-0.00880172720033825
2012-03-29,2.314963115627366,1.9233445847876431,0.0014016237388911983
2012-03-30,2.3170513545244216,1.924923138289516,0.0009016547953252071
2012-04-02,2.3303171581750393,1.936486012959342,0.0057089682419341
2012-04-03,2.319481814742222,1.9303649816048611,-0.004660572666531749
2012-04-04,2.263948912728117,1.8957135177178488,-0.024233209873379853
2012-04-05,2.2637376642386693,1.8926383273062926,-9.331409543343997e-05
2012-04-09,2.236135385256984,1.8665014141502392,-0.012268179458411669
2012-04-10,2.181630172685372,1.823841638847669,-0.024676718332295067
2012-04-11,2.1901925263106214,1.831254874811648,0.003917068519740622
2012-04-12,2.23856922621107,1.863340055739962,0.021847471867658688
2012-04-13,2.1986734319205694,1.8357755569806853,-0.017982730402291026
2012-04-16,2.1718665157383534,1.8255050547876523,-0.012267249607857121
2012-04-17,2.2215649747732438,1.85719106234756,0.02262494767595252
2012-04-18,2.209696002273059,1.8477376269759873,-0.0053569405600596325
2012-04-19,2.210422688145364,1.8476240013615914,0.0003288083087629591
2012-04-20,2.190998838127668,1.8461531851790287,-0.008826228485602515
2012-04-23,2.1592094306451552,1.8278218951346488,-0.014615379883630092
2012-04-24,2.101056738315809,1.7966357447673533,-0.027301723356868843
2012-04-25,2.1577438971698184,1.831843767353223,0.02662275677392947
2012-04-26,2.1662024425501154,1.8352037927064804,0.003912424191342733
2012-04-27,2.2095915185311954,1.85927851215856,0.01983205711889052
2012-04-30,2.19447778034793,1.847931400214848,-0.006863560230764945
2012-05-01,2.2085859595215256,1.857034962020715,0.0064083684565659155
2012-05-02,2.204078999397989,1.8597221636343937,-0.00204273912127094
2012-05-03,2.15665539718355,1.832579207446752,-0.02175113978169664
2012-05-04,2.100946974327708,1.796020246750976,-0.02617041104841575
2012-05-07,2.114249494162392,1.8046065427668205,0.0063117171561877196
2012-05-08,2.098739218226358,1.798870076422624,-0.007363108233037951
2012-05-09,2.0952188571580552,1.7983439410311637,-0.0016787778108521274
2012-05-10,2.0957552698617494,1.8018958023993241,0.00025598473662964927
2012-05-11,2.1504606463846745,1.8319085156112767,0.02576807412184822
2012-05-14,2.119031446083886,1.8114161714584616,-0.014722954019354997
2012-05-15,2.127390792441326,1.8192760209379162,0.003937129492401539
2012-05-16,2.096900321894548,1.8041332705082609,-0.014436031556829765
2012-05-17,2.05751535411388,1.780383773107955,-0.01896110097796457
2012-05-18,2.0234215317289914,1.757476988274275,-0.01670920987552318
2012-05-21,2.0880392705489887,1.7997854170925904,0.031435571331166055
2012-05-22,2.049142595748673,1.7769139888347492,-0.01880401780199539
2012-05-23,2.075653380464612,1.7889003846385565,0.012854526522155884
2012-05-24,2.0599783521490465,1.7797302110395836,-0.0075805121518797945
2012-05-25,2.0605122261905633,1.784198456915938,0.00025913130087922134
2012-05-29,2.075527643166422,1.8014055061439924,0.007260801802818135
2012-05-30,2.0484895572264397,1.7771015872552929,-0.013112686931394184
2012-05-31,2.0245445739875025,1.7641594754224266,-0.011757946638354225
2012-06-01,1.971063073743774,1.72978664873889,-0.02677174485244516
2012-06-04,1.995030739716667,1.742634989849619,0.012086429998169107
2012-06-05,2.0267352550307614,1.758858736420758,0.01576679099930515
2012-06-06,2.0868701000615126,1.7996551316113196,0.029239133911820765
2012-06-07,2.074776022854729,1.7928132101795589,-0.005812176642449944
2012-06-08,2.112988181088436,1.8299006395199695,0.01824993804023149
2012-06-11,2.0824502651195824,1.807317337251525,-0.014557932643571385
2012-06-12,2.122677129118684,1.8360684893074792,0.019132876211644296
2012-06-13,2.1182215806702454,1.8373178158088865,-0.0021012291835565532
2012-06-14,2.1222155445827293,1.846763044827303,0.0018837515834941045
2012-06-15,2.164975624303953,1.8786335532693539,0.01994849113627924
2012-06-18,2.186252731632805,1.891674953438109,0.009779894356281163
2012-06-19,2.225863435298217,1.9208076951779842,0.017955904258574622
2012-06-20,2.219689844679584,1.9171900842276566,-0.0027774246176727737
2012-06-21,2.170960691563355,1.8795698476894083,-0.022197691829831303
2012-06-22,2.19282844073913,1.9007071501163388,0.010022451343396868
2012-06-25,2.146631675473823,1.865025863839826,-0.021292284810151194
2012-06-26,2.156820368848036,1.87018026377135,0.004735134612431282
2012-06-27,2.182220578144842,1.8923625032227749,0.01170788643527569
2012-06-28,2.1704449200576765,1.8814732962298528,-0.00541079334824081
2012-06-29,2.234415623792566,1.9271732189952433,0.029047549060077022
2012-07-02,2.2449019982636287,1.9332790896121594,0.004682138873041065
2012-07-03,2.2767437889420816,1.9529670374811343,0.014084392456214822
2012-07-05,2.3099025361886505,1.9681581977546567,0.014459072029202304
2012-07-06,2.277875687614254,1.945339609904348,-0.013962038766015204
2012-07-09,2.281804036060029,1.9471683171673975,0.0017230812857708636
2012-07-10,2.2633529901877423,1.937099744658415,-0.00811903616981873
2012-07-11,2.24170709956063,1.9245860440231555,-0.009609664099853444
2012-07-12,2.2341218033474646,1.910540940259897,-0.003389451923079859
2012-07-13,2.2519068111580594,1.929641486176001,0.007929107207839299
2012-07-16,2.2447680265096386,1.9254945768590621,-0.0031751420202126173
2012-07-17,2.257002099803769,1.932892344241168,0.005435241256032877
2012-07-18,2.3037833103490346,1.9615621416110245,0.020515260806425458
2012-07-19,2.340412436903762,1.9826081090820635,0.01577447977459658
2012-07-20,2.310745656460491,1.951514568867926,-0.012756901419583758
2012-07-23,2.2918410768270157,1.93116960346475,-0.008214809175067957
2012-07-24,2.271783175947692,1.9143640841040206,-0.00879039501859542
2012-07-25,2.1767028692882207,1.86195969333119,-0.04275377637052775
2012-07-26,2.199494899045432,1.8803383919548227,0.01041645599309484
2012-07-27,2.273490526352401,1.930604049301038,0.03308858447694565
2012-07-30,2.2552248856425847,1.916315497775873,-0.008066631710587297
2012-07-31,2.2438845841775916,1.904069716869404,-0.005041142255672677
2012-08-01,2.2122220037591336,1.8872540320168467,-0.01421111121089628
2012-08-02,2.1953348078308874,1.8790942431892594,-0.00766287501561922
2012-08-03,2.2302856000446174,1.9093803167379988,0.015795082032329873
2012-08-06,2.246846491031549,1.921165815156283,0.007398024498054561
2012-08-07,2.2664985781375453,1.9349799544920414,0.008708490450064282
2012-08-08,2.2573647294356207,1.9312556798478748,-0.004038080044415534
2012-08-09,2.280964148358167,1.9491703640666713,0.01040014162431364
2012-08-10,2.2828677094648557,1.9518718954522154,0.0008341942771057477
2012-08-13,2.2901074769723455,1.9558629498039235,0.0031663296778467586
2012-08-14,2.303714804280558,1.9653682914463664,0.005924202641262384
2012-08-15,2.3265440242699547,1.98137713855904,0.009860962734872957
2012-08-16,2.3537992922857214,2.0021338627409313,0.011646827657745216
2012-08-17,2.352441454278662,2.0036247833724423,-0.0005770372201877455
2012-08-20,2.3636411788215472,2.00748282176202,0.0047495968247103885
2012-08-21,2.364809163577583,2.0039981257923976,0.0004940243379009525
2012-08-22,2.3816795773720485,2.0079461213701566,0.007108616784315728
2012-08-23,2.3457705357980494,1.9857863894510044,-0.015192008885031718
2012-08-24,2.355254652201448,1.9959312821385284,0.004034919555205141
2012-08-27,2.3463459379746214,1.9928995113008312,-0.0037896561734369525
2012-08-28,2.3462125221556813,1.9922080879024322,-5.68627197896607e-05
2012-08-29,2.348233046920968,1.9958956146961189,0.0008608151278847985
2012-08-30,2.30741313005178,1.9685252626670813,-0.017536110433967217
2012-08-31,2.3173413481771936,1.9865360600222193,0.004293518015217555
2012-09-04,2.289585765498625,1.975384820711156,-0.012049645110909493
2012-09-05,2.2901235958844732,1.9763796288876627,0.00023487533532459676
2012-09-06,2.351059413714835,2.020415966291644,0.02626025269170781
2012-09-07,2.3284551771880024,2.002213089971187,-0.009661007271086127
2012-09-10,2.2814835573850307,1.9690072395152942,-0.020379119088230334
2012-09-11,2.286527611903406,1.9741960460953834,0.002208425662463949
2012-09-12,2.289915899806997,1.9728470364228168,0.0014807518105345511
2012-09-13,2.3117777659173395,1.991523724744213,0.009501732224086958
2012-09-14,2.341393641888419,2.00167789831319,0.012729501305956606
2012-09-17,2.3111976455490386,1.9853421847960064,-0.012980474031183489
2012-09-18,2.307002346820652,1.9906942932656737,-0.001816854995969486
2012-09-19,2.305711210307566,1.992633984031333,-0.0005598164833851511
2012-09-20,2.31376010372884,2.0061036189622787,0.003484771734463294
2012-09-21,2.30375099079127,1.9994146659447491,-0.004335291617450868
2012-09-24,2.269791321020083,1.979268316655433,-0.014850761812925556
2012-09-25,2.2306291489820036,1.9532850169906486,-0.017404222854882724
2012-09-26,2.222856700058915,1.947671682350267,-0.0034905047610012422
2012-09-27,2.2618820364545784,1.9717767688454415,0.017404055655323568
2012-09-28,2.241381379975485,1.9587178847235975,-0.009104862902714958
2012-10-01,2.2355217836995487,1.9525970096015586,-0.0026177021845414906
2012-10-02,2.2459357509787585,1.9593366640920318,0.004647588824552758
2012-10-03,2.290196861519265,1.9841211678280504,0.019515529582719973
2012-10-04,2.33289561357306,2.008522909953561,0.018472468926077755
2012-10-05,2.319396325036441,2.000137965505531,-0.005803301487868131
2012-10-08,2.3315210361172487,2.0009317355776908,0.0052139126776723265
2012-10-09,2.2484936329259098,1.9461051159141287,-0.0362603641090304
2012-10-10,2.228602897569699,1.9333540495191786,-0.008885609681581925
2012-10-11,2.2162618355087558,1.9227961253970682,-0.0055529670567469125
2012-10-12,2.204503115745566,1.9161085752370937,-0.005319779527150141
2012-10-15,2.218583141172661,1.9282625254276835,0.006366628234436992
2012-10-16,2.279027444188967,1.966069311728287,0.02688002484304205
2012-10-17,2.26670070838791,1.9595309987669538,-0.005423450566226693
2012-10-18,2.2479387672161324,1.9504786816047412,-0.00831164889318273
2012-10-19,2.188521491251968,1.9047744046379664,-0.026787495073084214
2012-10-22,2.2125934466700734,1.9097511291431974,0.01093913505767049
2012-10-23,2.2092637281831435,1.905544464184993,-0.001506027431259022
2012-10-24,2.159874382033829,1.8781164450687011,-0.022609241710450312
2012-10-25,2.167216725432935,1.8826539215282412,0.0033936657350672863
2012-10-26,2.2237944323302505,1.915800540238582,0.025771211202850305
2012-10-31,2.2502415919340892,1.929488766632958,0.01182264398211139
2012-11-01,2.2785833526920785,1.951092638527871,0.012516328617908645
2012-11-02,2.2473638876426123,1.9307989029139347,-0.013795989399380917
2012-11-05,2.28230414292481,1.9519116782940737,0.0154275977411485
2012-11-06,2.283184741034244,1.954807868911516,0.00038576290026272146
2012-11-07,2.229997739000799,1.9165826472283203,-0.02357071289413181
2012-11-08,2.1837858097881098,1.890009003608954,-0.020940590843731482
2012-11-09,2.1845759209992135,1.8901808415307066,0.0003617425775589167
2012-11-12,2.1799774058075814,1.8877244231230161,-0.0021072107626207586
2012-11-13,2.176590493080572,1.8754164259975084,-0.0015548539457709667
2012-11-14,2.1562974530010317,1.8567404779092322,-0.009367049698429865
2012-11-15,2.1511313130427943,1.8526930072147043,-0.0023987128711512695
2012-11-16,2.1666182616418523,1.8641461209527532,0.007173651308036549
2012-11-19,2.2168810475845855,1.8957916690032686,0.02293372721140191
2012-11-20,2.216538790190379,1.8943164123955252,-0.00015439881891010548
2012-11-21,2.226641707647573,1.9014067550358362,0.0045476139571597254
2012-11-23,2.2601315895020844,1.9244086437513213,0.014928547288701998
2012-11-26,2.2827771613042365,1.934250485873309,0.009969717868547001
2012-11-27,2.286608610766202,1.9338953649902726,0.0016770089172881743
2012-11-28,2.294434974879349,1.9401015920382676,0.0034168510065334047
2012-11-29,2.1670627867762002,1.8745588418577526,-0.05711391844588033
2012-11-30,2.163795382587044,1.8755589358965872,-0.0015088948500352724
2012-12-03,2.136972419009013,1.8669346705568366,-0.012473731426932495
2012-12-04,2.1919771689095997,1.9025572929829673,0.025413883423585387
2012-12-05,2.1558479376649875,1.8820013212523024,-0.016619832592223
2012-12-06,2.1811739748654615,1.8943832277572852,0.011679131658037065
2012-12-07,2.1725958114216875,1.8886217358565194,-0.003940573308038282
2012-12-10,2.1542614818138333,1.8852506805555453,-0.008474714099673344
2012-12-11,2.1881060351504265,1.9107221506529375,0.015588380481921118
2012-12-12,2.199645975498715,1.9130128557058974,0.005260081643340384
2012-12-13,2.183070311503663,1.898709560788306,-0.007564141444238421
2012-12-14,2.176871003236273,1.888440159096115,-0.0028437595688706545
2012-12-17,2.1974770321807777,1.9016080747685113,0.009421372557938588
2012-12-18,2.2266383886955,1.922107831394034,0.01318310032484833
2012-12-19,2.218239700062631,1.918111681859714,-0.0037790456442832834
2012-12-20,2.219885585400538,1.921186387991646,0.0007417029939798962
2012-12-21,2.182300861329925,1.8952601581515935,-0.01707589517881121
2012-12-24,2.1734411615023084,1.8872930935686656,-0.004068060945227603
2012-12-26,2.153930636579256,1.8730144870797956,-0.009017324115706746
2012-12-27,2.155732586869602,1.8740997358857174,0.000836237215560894
2012-12-28,2.1330332081255765,1.8569540470948485,-0.010585605131078995
2012-12-31,2.183231236239775,1.8915240635142894,0.023260989640794788
2013-01-02,2.246991504587708,1.9380901926070742,0.028786214428147768
2013-01-03,2.257381928535671,1.9430391171106924,0.0046134906377075496
2013-01-04,2.25870599471439,1.9432466785942615,0.0005863775166896305
2013-01-07,2.2816436996803877,1.9583211762766226,0.01010402350194986
2013-01-08,2.2651303476701314,1.9499029736915487,-0.007263798188821478
2013-01-09,2.263919231003339,1.9526032974492866,-0.0005348215643368282
2013-01-10,2.2857458549077925,1.9690322923613102,0.009594900216395775
2013-01-11,2.300425129209378,1.9784431189888065,0.006401560002040305
2013-01-14,2.3056098543697856,1.9805421475868612,0.0022512757050980013
2013-01-15,2.294611546778732,1.9769690747244375,-0.004781651811846867
2013-01-16,2.2996817236254703,1.9768537923476193,0.002207163794109095
2013-01-17,2.3331922303878248,1.999099071929545,0.014466653478108882
2013-01-18,2.323968615199865,1.9978386603608667,-0.003961051599455787
2013-01-22,2.326586776641931,1.9991373500387117,0.0011259565737044605
2013-01-23,2.3415425860986416,2.008927177942761,0.006407646147592026
2013-01-24,2.457396541690252,2.0725242520506884,0.04829253593978666
2013-01-25,2.545639163503388,2.1316123774115896,0.035279289978917064
2013-01-28,2.5400903168149367,2.126446077018426,-0.002182125057936563
2013-01-29,2.539112407300903,2.125984970464562,-0.00038506418246436096
2013-01-30,2.5428487983795787,2.1263199954656034,0.001470452679977113
2013-01-31,2.5187702571779087,2.111967034931543,-0.009514237431088757
2013-02-01,2.540892367251055,2.1301865076358806,0.008744555752313208
2013-02-04,2.523270919062013,2.110312877422507,-0.006959301366525649
2013-02-05,2.567296798925895,2.136151674383008,0.017297472441497878
2013-02-06,2.5752992356481865,2.13928987228724,0.0031122192358125932
2013-02-07,2.567089971235214,2.1307669199783885,-0.003192784919406631
2013-02-08,2.5833169260287074,2.1408307183964688,0.006301252986854108
2013-02-11,2.567891113587893,2.131875992975686,-0.0059892197610935
2013-02-12,2.559133548535924,2.125822969319417,-0.0034162400659945905
2013-02-13,2.5680980683443813,2.129012010265596,0.003496830093918653
2013-02-14,2.583440927051125,2.141033384676331,0.005956629281624197
2013-02-15,2.5584323198788024,2.128875290580725,-0.009727507107140274
2013-02-19,2.5833264994912724,2.152482722778962,0.009683213431817913
2013-02-20,2.5287615736764137,2.117962534617231,-0.02134822292561778
2013-02-21,2.4989862381911054,2.095970039115565,-0.011844541367843629
2013-02-22,2.508385327925144,2.1248332462745405,0.003754105566595466
2013-02-25,2.4696016360565705,2.0928732668174828,-0.015582393746347645
2013-02-26,2.50270284330253,2.110556098977967,0.013314428449590198
2013-02-27,2.5311670332303917,2.1294235798347967,0.011309189108096364
2013-02-28,2.538559716659326,2.1332838210337264,0.0029164051651314666
2013-03-01,2.543886175293701,2.141360493602826,0.00209602253588722
2013-03-04,2.5368503467549375,2.1427526855947154,-0.002769611444340463
2013-03-05,2.584026158512907,2.1734319282555945,0.018425418454995325
2013-03-06,2.5825848945147802,2.1660415688731343,-0.0005579146621025661
2013-03-07,2.583299871626343,2.169453982654072,0.00027680722498738854
2013-03-08,2.5841957735473073,2.17615128003108,0.0003467451113616257
2013-03-11,2.5812591540753647,2.1680519066971042,-0.001137022708782305
2013-03-12,2.585600130013264,2.188736782611529,0.0016803155277888328
2013-03-13,2.61749684945056,2.202798805008124,0.012260820438161615
2013-03-14,2.6148160582338464,2.2042424483175007,-0.0010247060863289846
2013-03-15,2.6056873686648223,2.1931079889457687,-0.0034972484803815203
2013-03-18,2.599861451412279,2.1872899596109083,-0.0022383498316690047
2013-03-19,2.579456047945694,2.1787558483535743,-0.007879613083492408
2013-03-20,2.6036219506141656,2.193770899854082,0.0093249909396591
2013-03-21,2.5882513746622395,2.18118617110846,-0.005921030747715244
2013-03-22,2.6180885200667614,2.209173129470145,0.011461976187415698
2013-03-25,2.611450659158181,2.2038710432176467,-0.002538603965097836
2013-03-26,2.642468024761381,2.224894661983913,0.011807463232905444
2013-03-27,2.6398411026147746,2.2259095766707597,-0.0009946113678214504
2013-03-28,2.641964537729136,2.2269673880986462,0.0008040565538810281
2013-04-01,2.578101557663561,2.197532987854928,-0.02446948569197427
2013-04-02,2.563953919705669,2.1943217838851488,-0.00550273082986884
2013-04-03,2.5232026679314363,2.1627349732334533,-0.016021572213914186
2013-04-04,2.5214882089347572,2.1631939916421765,-0.000679708270630147
2013-04-05,2.5185686276234,2.156391164672109,-0.0011585510723448828
2013-04-08,2.5272965090152564,2.1635048570920166,0.0034594226461607163
2013-04-09,2.5611340544080496,2.1880010742421026,0.013299992455280268
2013-04-10,2.6071606617063248,2.2177309182026494,0.017811609625057997
2013-04-11,2.630628313439239,2.2196576116146223,0.008960959973690385
2013-04-12,2.635771104796081,2.2224519437999075,0.0019530584612483645
2013-04-15,2.580867117754166,2.1815139758407938,-0.021050343873374712
2013-04-16,2.626038823174907,2.212371669007262,0.01735112523354286
2013-04-17,2.582094818761963,2.1805437976960587,-0.016875545114503957
2013-04-18,2.5495927090055064,2.165054132452031,-0.012667390236698701
2013-04-19,2.5750561123925815,2.1941492952173194,0.009937700605110362
2013-04-22,2.629352297923686,2.2292071642888747,0.020866216126497122
2013-04-23,2.761966660296888,2.3002030146051995,0.04920544257067372
2013-04-24,2.7647452751868604,2.3079953679885676,0.0010055219618714073
2013-04-25,2.784535902436925,2.322016304053008,0.007132711589179943
2013-04-26,2.764996491805991,2.310687771906491,-0.0070418514264525296
2013-04-29,2.7880959761534205,2.3328065231231574,0.008319550820779628
2013-04-30,2.807350362717367,2.353280083043155,0.0068821900262847875
2013-05-01,2.7692652779089877,2.3362259400639678,-0.01365906465580816
2013-05-02,2.808927215677077,2.3757346440426126,0.014220594236039386
2013-05-03,2.832859129020164,2.3980539547085864,0.008483857891526354
2013-05-06,2.8246986831992986,2.388858888257788,-0.0028847964871680223
2013-05-07,2.8104333094683986,2.384519798953116,-0.0050630239619182185
2013-05-08,2.8254171582595657,2.3960552641273476,0.00531734620300366
2013-05-09,2.840359832533159,2.4077967891829393,0.005274725387395123
2013-05-10,2.8962899355815783,2.4414817303014407,0.019499839578510956
2013-05-13,2.9056518609976827,2.450244345193684,0.0032271725009179095
2013-05-14,2.92609921950882,2.4681125586484725,0.0070124537036649354
2013-05-15,2.9352186564896416,2.472723565706769,0.003111738520652111
2013-05-16,2.8996578235697656,2.4522946428989156,-0.012189211960726724
2013-05-17,2.930475749840176,2.4940414976754886,0.01057204361256792
2013-05-20,2.93167982755135,2.4934300339000943,0.00041079691867695303
2013-05-21,2.935144206504966,2.4927589283613365,0.0011810067335803816
2013-05-22,2.8865881709114443,2.4576329377049584,-0.016681344395948913
2013-05-23,2.8896914439714005,2.453073142067205,0.0010744886171309715
2013-05-24,2.894027247518061,2.4577804422355443,0.0014993137028835892
2013-05-28,2.90090000719066,2.471705388379588,0.0023719928030755963
2013-05-29,2.8888770866287237,2.4572723840947273,-0.004153160858273947
2013-05-30,2.9263320182461814,2.4786771283759013,0.012881892554796145
2013-05-31,2.9040780789579403,2.4683396530316335,-0.007633784557468552
2013-06-03,2.9207594539183805,2.490772754056654,0.0057276861075092585
2013-06-04,2.899488473163735,2.4774265635706465,-0.007309336526766469
2013-06-05,2.8515747914450613,2.4522845251375682,-0.01666293273380276
2013-06-06,2.861630123146919,2.4614348710065874,0.0035200354965904904
2013-06-07,2.9021954930484473,2.4953144565173644,0.014076081494607939
2013-06-10,2.9053864769043596,2.494093186294706,0.0010989028420256937
2013-06-11,2.8612807018985893,2.467967293235332,-0.01529709745641658
2013-06-12,2.811413417734072,2.439686514930943,-0.017581969884210895
2013-06-13,2.868228145782295,2.466556718057868,0.02000711572102529
2013-06-14,2.8525101778211805,2.456808308530545,-0.005495097509727041
2013-06-17,2.884457815501113,2.4834913663457816,0.011137579241244179
2013-06-18,2.900789205046752,2.4947739395506265,0.005645889557648833
2013-06-19,2.888019464821075,2.4671165381241953,-0.004411878720835026
2013-06-20,2.8131039027125677,2.4005939618492045,-0.026282495366388957
2013-06-21,2.7848767075266183,2.3954280858875507,-0.010084863198364328
2013-06-24,2.7342738614500752,2.378998075704083,-0.0183377000776777
2013-06-25,2.743224650477392,2.3835920076558446,0.003268206076996026
2013-06-26,2.7658590337264073,2.405989109882474,0.008217159812244508
2013-06-27,2.7785423265575413,2.4218917678392975,0.004575179207046269
2013-06-28,2.7830796585286683,2.422931341295845,0.0016316581650553724
2013-07-01,2.835304791958933,2.4550576784487954,0.018591336333150823
2013-07-02,2.850617349499278,2.4557879916167273,0.005386142871569179
2013-07-03,2.8587294566830246,2.4579042669139697,0.002841695517769161
2013-07-05,2.9035265183866263,2.488711805262765,0.015548758772370337
2013-07-08,2.9051433601866625,2.4940261671116644,0.0005566995095348983
2013-07-09,2.9510315930941546,2.515068977480373,0.01567206319621888
2013-07-10,2.9676739290794854,2.5260112036391233,0.005623655283035708
2013-07-11,3.0296519619052225,2.5839194151864704,0.020669291697421984
2013-07-12,3.0750805161586863,2.6108112910106467,0.014883336117352977
2013-07-15,3.0804568785134574,2.6161797306226213,0.001746838126300696
2013-07-16,3.099581977581638,2.617238317342895,0.006189333272826409
2013-07-17,3.1189877198317237,2.6248252900246283,0.0062412439273821915
2013-07-18,3.095476828376325,2.617463944329158,-0.007566542014617291
2013-07-19,3.0756391473803606,2.575361164587077,-0.006429225878111166
2013-07-22,3.0672100823736965,2.578519791360718,-0.00274435199505187
2013-07-23,3.0292610648623732,2.5608162014477034,-0.012449663625159174
2013-07-24,3.039578367264359,2.5559529181641816,0.0034000940123466387
2013-07-25,3.068446772977621,2.574757499978828,0.00945268557767008
2013-07-26,3.0822790068467407,2.5797385342046635,0.0044977642112458294
2013-07-29,3.0762890461567447,2.5744454392146747,-0.0019452452283761036
2013-07-30,3.095877014242414,2.5848184720990144,0.006347215415920472
2013-07-31,3.0964466595709013,2.5752366782248535,0.0001839843516782666
2013-08-01,3.147453946603973,2.608314804659841,0.016338639829946485
2013-08-02,3.1609143745293347,2.6208286854461167,0.004267489666205258
2013-08-05,3.179913771781059,2.6277622447421933,0.005992735842582038
2013-08-06,3.1607344559640773,2.6191341338551153,-0.006049657246969116
2013-08-07,3.132342545253249,2.601676883425007,-0.009023281696073138
2013-08-08,3.1257459779003027,2.6544521763039786,-0.0021081740057226723
