,portfolio,market,returns
2012-09-27,2.096248968929506,1.9717767688454415,0.01699492699350177
2012-09-28,2.074655236374827,1.9587178847235975,-0.01035455350786036
2012-10-01,2.0714800344220476,1.9525970096015586,-0.0015316444596306877
2012-10-02,2.0781217440655313,1.9593366640920318,0.0032011338136168177
2012-10-03,2.120293396122572,1.9841211678280504,0.020089995314634457
2012-10-04,2.160214771655234,2.008522909953561,0.01865317448207634
2012-10-05,2.1500929522369203,2.000137965505531,-0.004696573249588605
2012-10-08,2.16516180960503,2.0009317355776908,0.006984022673270381
2012-10-09,2.101494710696535,1.9461051159141287,-0.02984623882757836
2012-10-10,2.0812226135381926,1.9333540495191786,-0.009693342495666554
2012-10-11,2.0729112944779127,1.9227961253970682,-0.004001474335795187
2012-10-12,2.0594141502939114,1.9161085752370937,-0.006532492320129859
2012-10-15,2.0733154542281076,1.9282625254276835,0.006727445357684529
2012-10-16,2.107159505627571,1.966069311728287,0.016191839914484158
2012-10-17,2.089991751739238,1.9595309987669538,-0.008180715203434597
2012-10-18,2.080303109011201,1.9504786816047412,-0.004646510827944488
2012-10-19,2.031547980971307,1.9047744046379664,-0.02371555380599137
2012-10-22,2.052841657103268,1.9097511291431974,0.01042695278233617
2012-10-23,2.048919378670476,1.905544464184993,-0.001912485673821396
2012-10-24,2.0081824809403366,1.8781164450687011,-0.020082447049600934
2012-10-25,2.0121703405452496,1.8826539215282412,0.001983836280064655
2012-10-26,2.0678792959758265,1.915800540238582,0.027309676339647586
2012-10-31,2.096262178681967,1.929488766632958,0.013632256393633678
2012-11-01,2.121268415791568,1.951092638527871,0.01185837516234353
2012-11-02,2.102695345306673,1.9307989029139347,-0.008794199546934367
2012-11-05,2.128504958425941,1.9519116782940737,0.012199816250390585
2012-11-06,2.1292789746034773,1.954807868911516,0.00036357701311366404
2012-11-07,2.084546878180108,1.9165826472283203,-0.021231905718929793
2012-11-08,2.0555745337154208,1.890009003608954,-0.01399611962712544
2012-11-09,2.0580923112380596,1.8901808415307066,0.0012241039051956043
2012-11-12,2.048409952444691,1.8877244231230161,-0.0047156319742969145
2012-11-13,2.042354956171482,1.8754164259975084,-0.0029603268830153675
2012-11-14,2.023295442201295,1.8567404779092322,-0.009375943149459956
2012-11-15,2.014356203620781,1.8526930072147043,-0.0044279467007691375
2012-11-16,2.024422952797322,1.8641461209527532,0.004985055921119448
2012-11-19,2.066230589132989,1.8957916690032686,0.02044127739234849
2012-11-20,2.0601679995393267,1.8943164123955252,-0.002938443195080553
2012-11-21,2.0729019739557857,1.9014067550358362,0.006162012610150048
2012-11-23,2.104910429457706,1.9244086437513213,0.015323369538538056
2012-11-26,2.124715630912534,1.934250485873309,0.009365057727752509
2012-11-27,2.1321951766509732,1.9338953649902726,0.003514075694005202
2012-11-28,2.141869746247551,1.9401015920382676,0.004527112362109111
2012-11-29,2.018293973108664,1.8745588418577526,-0.05942657368565681
2012-11-30,2.0173256266377577,1.8755589358965872,-0.0004798997828006008
2012-12-03,1.9885322040418916,1.8669346705568366,-0.014375906262389885
2012-12-04,2.0352234299277043,1.9025572929829673,0.02320882565109644
2012-12-05,2.0073405708162997,1.8820013212523024,-0.013794859469530837
2012-12-06,2.028690453336746,1.8943832277572852,0.010579741052126914
2012-12-07,2.025429451765608,1.8886217358565194,-0.0016087349830198763
2012-12-10,2.0221801776703665,1.8852506805555453,-0.001605527743353695
2012-12-11,2.0532711020056613,1.9107221506529375,0.015257955609900311
2012-12-12,2.0631098847586675,1.9130128557058974,0.004780316240250966
2012-12-13,2.0579244724526515,1.898709560788306,-0.002516559954618974
2012-12-14,2.052995219728831,1.888440159096115,-0.002398127636287902
2012-12-17,2.0681874523987283,1.9016080747685113,0.007372787193892952
2012-12-18,2.0960516914910143,1.922107831394034,0.013382831229695273
2012-12-19,2.0857678703659817,1.918111681859714,-0.004918357501751962
2012-12-20,2.0879218650541316,1.921186387991646,0.001032177763855107
2012-12-21,2.056140487208085,1.8952601581515935,-0.015338572682461662
2012-12-24,2.049138717374898,1.8872930935686656,-0.003411108594243144
2012-12-26,2.031461085240533,1.8730144870797956,-0.008664286374941708
2012-12-27,2.0296730077781047,1.8740997358857174,-0.0008805804133575765
2012-12-28,2.0090476077916324,1.8569540470948485,-0.010213917305912704
2012-12-31,2.0556847942182968,1.8915240635142894,0.022948242711499194
2013-01-02,2.107288097839232,1.9380901926070742,0.02479283338949205
2013-01-03,2.1130468103098217,1.9430391171106924,0.0027290327155021755
2013-01-04,2.108543076767857,1.9432466785942615,-0.0021336678122297857
2013-01-07,2.1153373347155364,1.9583211762766226,0.0032170720349138367
2013-01-08,2.097127485938147,1.9499029736915487,-0.008645751547741328
2013-01-09,2.090166477029126,1.9526032974492866,-0.003324827609364076
2013-01-10,2.113511318596832,1.9690322923613102,0.01110697945266771
2013-01-11,2.1308274921423145,1.9784431189888065,0.008159701811234451
2013-01-14,2.128668707342805,1.9805421475868612,-0.0010136339478230554
2013-01-15,2.100915110598459,1.9769690747244375,-0.013123747463799402
2013-01-16,2.1065926953865968,1.9768537923476193,0.0026987891497733106
2013-01-17,2.144071221335244,1.999099071929545,0.017634655555423893
2013-01-18,2.1314683179360334,1.9978386603608667,-0.00589536816395674
2013-01-22,2.127506769432764,1.9991373500387117,-0.0018603300305441318
2013-01-23,2.1426990084880733,2.008927177942761,0.007115489919239861
2013-01-24,2.249883453954114,2.0725242520506884,0.048812163124865145
2013-01-25,2.3242306044129464,2.1316123774115896,0.03251064466482171
2013-01-28,2.3215754745258788,2.126446077018426,-0.0011430223817353756
2013-01-29,2.320428050999712,2.125984970464562,-0.000494365649781343
2013-01-30,2.3342626083590545,2.1263199954656034,0.005944368401651053
2013-01-31,2.3105206584660025,2.111967034931543,-0.010223149371959506
2013-02-01,2.3285414883869513,2.1301865076358806,0.007769208481531933
2013-02-04,2.316670669416148,2.110312877422507,-0.005111002192171287
2013-02-05,2.3514215391936744,2.136151674383008,0.01488895679034159
2013-02-06,2.354758676408118,2.13928987228724,0.001418193782092266
2013-02-07,2.350567921506214,2.1307669199783885,-0.0017812816623788104
2013-02-08,2.3578114857226633,2.1408307183964688,0.0030768845387687525
2013-02-11,2.353255566389477,2.131875992975686,-0.0019341353810978313
2013-02-12,2.3466338521004024,2.125822969319417,-0.0028178189113428156
2013-02-13,2.3687102219092786,2.129012010265596,0.009363698882233627
2013-02-14,2.3860678234505213,2.141033384676331,0.007301151981909043
2013-02-15,2.374721807365842,2.128875290580725,-0.004766451953461739
2013-02-19,2.4022417658090074,2.152482722778962,0.01152207353646498
2013-02-20,2.354110519547063,2.117962534617231,-0.020239412968680676
2013-02-21,2.3338391315372538,2.095970039115565,-0.008648349824570268
2013-02-22,2.3385763451044532,2.1248332462745405,0.0020277371281633735
2013-02-25,2.305032939090923,2.0928732668174828,-0.014447378004713698
2013-02-26,2.337810774632242,2.110556098977967,0.014119958372346105
2013-02-27,2.3547375687624696,2.1294235798347967,0.007214360400816713
2013-02-28,2.3587949846325036,2.1332838210337264,0.0017216034084881053
2013-03-01,2.3621812103283273,2.141360493602826,0.0014345449425512845
2013-03-04,2.351359665466392,2.1427526855947154,-0.00459169194212711
2013-03-05,2.3791081857999794,2.1734319282555945,0.011731963670891134
2013-03-06,2.3767840908457347,2.1660415688731343,-0.0009773539829259317
2013-03-07,2.3754921306872094,2.169453982654072,-0.0005437226813807982
2013-03-08,2.374376004897931,2.17615128003108,-0.00046996075396681146
2013-03-11,2.3659810489953785,2.1680519066971042,-0.0035419123698978918
2013-03-12,2.3633489864633486,2.188736782611529,-0.0011130806151882621
2013-03-13,2.3851723291552593,2.202798805008124,0.009191701921083621
2013-03-14,2.381294069910461,2.2042424483175007,-0.0016273103635568917
2013-03-15,2.366230296977553,2.1931079889457687,-0.006345969923888959
2013-03-18,2.360773131889622,2.1872899596109083,-0.002308933163001109
2013-03-19,2.345430444940939,2.1787558483535743,-0.006520219955899958
2013-03-20,2.35271086823418,2.193770899854082,0.003099280589764417
2013-03-21,2.334263866000847,2.18118617110846,-0.007871643630617646
2013-03-22,2.358271500912424,2.209173129470145,0.010232355177103683
2013-03-25,2.3498460776625683,2.2038710432176467,-0.003579108663962304
2013-03-26,2.3805048608085926,2.224894661983913,0.012962764379187511
2013-03-27,2.3784203153127406,2.2259095766707597,-0.0008760573210400459
2013-03-28,2.388564182535191,2.2269673880986462,0.0042558906979686725
2013-04-01,2.33717516531461,2.197532987854928,-0.021749419063365853
2013-04-02,2.3280080707923414,2.1943217838851488,-0.003930009098381233
2013-04-03,2.294550215186569,2.1627349732334533,-0.014476156998903086
2013-04-04,2.2916970731011346,2.1631939916421765,-0.0012442165726003255
2013-04-05,2.2814637691514807,2.156391164672109,-0.004475382055501347
2013-04-08,2.2920209431963507,2.1635048570920166,0.004616695327037778
2013-04-09,2.3225450758786566,2.1880010742421026,0.013229663473085454
2013-04-10,2.351831421383081,2.2177309182026494,0.012530752970600486
2013-04-11,2.3658613505475024,2.2196576116146223,0.005947810145309415
2013-04-12,2.371884912509113,2.2224519437999075,0.0025427977132324994
2013-04-15,2.334942268715682,2.1815139758407938,-0.015697794216953814
2013-04-16,2.367590570186768,2.212371669007262,0.01388563441357765
2013-04-17,2.3298625357575995,2.1805437976960587,-0.016063532592424722
2013-04-18,2.317724242654318,2.165054132452031,-0.005223493924523601
2013-04-19,2.3293182803596735,2.1941492952173194,0.0049898668473419595
2013-04-22,2.3688247529014768,2.2292071642888747,0.016818306002114074
2013-04-23,2.4898082969143447,2.3002030146051995,0.049811770812853255
2013-04-24,2.502718697710537,2.3079953679885676,0.005171901738840553
2013-04-25,2.5150860607380685,2.322016304053008,0.004929401846608742
2013-04-26,2.4954192098293073,2.310687771906491,-0.007850286854876614
2013-04-29,2.512866099978829,2.3328065231231574,0.006967239115477324
2013-04-30,2.5375098129921505,2.353280083043155,0.009759237306130708
2013-05-01,2.5159735224348254,2.3362259400639678,-0.008523396407452671
2013-05-02,2.546659805187155,2.3757346440426126,0.012122805052292582
2013-05-03,2.568039238808901,2.3980539547085864,0.008360045379843197
2013-05-06,2.5593818205050245,2.388858888257788,-0.0033769126416798444
2013-05-07,2.5594381523884557,2.384519798953116,2.2009714548058017e-05
2013-05-08,2.574961700901556,2.3960552641273476,0.0060468978644766256
2013-05-09,2.586812751084106,2.4077967891829393,0.004591859280297601
2013-05-10,2.619516469437328,2.4414817303014407,0.012563227175858288
2013-05-13,2.6246823383590234,2.450244345193684,0.001970127663816212
2013-05-14,2.6329208300357543,2.4681125586484725,0.003133936938344375
2013-05-15,2.6527984141249616,2.472723565706769,0.007521276405834695
2013-05-16,2.63233719538441,2.4522946428989156,-0.007742969112516701
2013-05-17,2.656651541608274,2.4940414976754886,0.00919439183138525
2013-05-20,2.6620864824210013,2.4934300339000943,0.002043696327741741
2013-05-21,2.6656304019281136,2.4927589283613365,0.0013303709988472612
2013-05-22,2.629281491593004,2.4576329377049584,-0.013729966407023382
2013-05-23,2.626121297660957,2.453073142067205,-0.001202645897048875
2013-05-24,2.6364079619440566,2.4577804422355443,0.0039094043331086206
2013-05-28,2.631748432979824,2.471705388379588,-0.0017689414710864502
2013-05-29,2.62481707653067,2.4572723840947273,-0.0026372202258297187
2013-05-30,2.651479446126275,2.4786771283759013,0.01010655725144239
2013-05-31,2.6436548338314845,2.4683396530316335,-0.0029553992578117785
2013-06-03,2.6534262147721193,2.490772754056654,0.00368934962388328
2013-06-04,2.650842948963814,2.4774265635706465,-0.0009740327736243689
2013-06-05,2.6198460846197613,2.4522845251375682,-0.011762113601915754
2013-06-06,2.6174070010505535,2.4614348710065874,-0.0009314362687216259
2013-06-07,2.65020666312713,2.4953144565173644,0.012453489549040752
2013-06-10,2.6628045350269125,2.494093186294706,0.004742280786619933
2013-06-11,2.6229426721908804,2.467967293235332,-0.015083058962017773
2013-06-12,2.5898326704152743,2.439686514930943,-0.012703577172603859
2013-06-13,2.635395813542474,2.466556718057868,0.017440116906587918
2013-06-14,2.6225588758082385,2.456808308530545,-0.004882873265049235
2013-06-17,2.662431659479916,2.4834913663457816,0.015089351551203108
2013-06-18,2.6749830762025764,2.4947739395506265,0.00470319075194125
2013-06-19,2.6638579621923077,2.4671165381241953,-0.0041676198977669355
2013-06-20,2.591243022382372,2.4005939618492045,-0.027637741653174962
2013-06-21,2.5794416719007467,2.3954280858875507,-0.004564722711009281
2013-06-24,2.5374363189561446,2.378998075704083,-0.016418721134996237
2013-06-25,2.547758916758596,2.3835920076558446,0.004059868485637012
2013-06-26,2.560295192741627,2.405989109882474,0.00490844491257555
2013-06-27,2.566313830751641,2.4218917678392975,0.0023480006858603805
2013-06-28,2.571312219968647,2.422931341295845,0.0019457978160527993
2013-07-01,2.606091371048385,2.4550576784487954,0.013435179808006563
2013-07-02,2.608290133305354,2.4557879916167273,0.0008433454195932944
2013-07-03,2.6123787610721356,2.4579042669139697,0.0015663236530596624
2013-07-05,2.638162646874795,2.488711805262765,0.009821498761443385
2013-07-08,2.641937769899772,2.4940261671116644,0.0014299438858951284
2013-07-09,2.681466454694164,2.515068977480373,0.014851177744313207
2013-07-10,2.6914992029229934,2.5260112036391233,0.0037345333996699715
2013-07-11,2.74848041904728,2.5839194151864704,0.020949821110971083
2013-07-12,2.7759728901558915,2.6108112910106467,0.009953092706039878
2013-07-15,2.777403310816765,2.6161797306226213,0.0005151535338467861
2013-07-16,2.792190993983326,2.617238317342895,0.00531015978992917
2013-07-17,2.813394003687219,2.6248252900246283,0.007564994824317969
2013-07-18,2.797570685215164,2.617463944329158,-0.00564015681428633
2013-07-19,2.776100971650569,2.575361164587077,-0.0077040130808136605
2013-07-22,2.764188853988663,2.578519791360718,-0.00430018513469812
2013-07-23,2.734670211115116,2.5608162014477034,-0.01073638220840867
2013-07-24,2.7378369593926624,2.5559529181641816,0.0011573300941494211
2013-07-25,2.75945095389666,2.574757499978828,0.007863552406972065
2013-07-26,2.770684328492662,2.5797385342046635,0.004062609477754922
2013-07-29,2.7668140720158987,2.5744454392146747,-0.0013978359226681709
2013-07-30,2.776289034540662,2.5848184720990144,0.0034186525259968094
2013-07-31,2.7674176813185856,2.5752366782248535,-0.0032005159065698124
2013-08-01,2.7959304879778215,2.608314804659841,0.010250322410135489
2013-08-02,2.801846914567286,2.6208286854461167,0.00211384924620104
2013-08-05,2.817926688986599,2.6277622447421933,0.005722585775904739
2013-08-06,2.812075833834612,2.6191341338551153,-0.0020784563466122786
2013-08-07,2.7903562741263945,2.601676883425007,-0.007753656992379784
2013-08-08,2.78950984223025,2.6544521763039786,-0.0003033878885093554
2013-08-09,2.7816614556177712,2.652723463498316,-0.002817501511485749
2013-08-12,2.794395662151969,2.664721948194914,0.004567467067757561
2013-08-13,2.8138843015275183,2.67459975565995,0.006949980342489921
2013-08-14,2.8405482138996407,2.6913425129947863,0.009431224034081543
2013-08-15,2.795802504322497,2.649004130177844,-0.015877879752542037
2013-08-16,2.796606259602146,2.6448455164206237,0.00028744511220050886
2013-08-19,2.810883438757669,2.652225511932226,0.005092193021729418
2013-08-20,2.829922420976134,2.670821856593267,0.006750473220709382
2013-08-21,2.808458541235017,2.6578450800512803,-0.007613527177266194
2013-08-22,2.8225162926947176,2.685044857718027,0.004993018448707699
2013-08-23,2.840664352812316,2.7083444242653827,0.006409162381472874
2013-08-26,2.8394939666681664,2.7124767177210796,-0.000412096315195323
2013-08-27,2.788701580165637,2.654473941381277,-0.01804975142664051
2013-08-28,2.807054278146747,2.673561277135804,0.006559529824373151
2013-08-29,2.8106880150587514,2.690723023939221,0.001293664684561355
2013-08-30,2.7933847185325353,2.6728638843918513,-0.006175277257832205
2013-09-03,2.823108740256548,2.6781121451555383,0.010584646575665449
2013-09-04,2.862237119138269,2.705050646346174,0.013764860579758677
2013-09-05,2.8624200855179645,2.708110203546793,6.392221318325611e-05
2013-09-06,2.858585253760073,2.70260122075293,-0.0013406148365225706
2013-09-09,2.8891357859825697,2.741369512029564,0.010630585448521104
2013-09-10,2.921515579641466,2.778909124154476,0.011145094302025378
2013-09-11,2.8932354635671613,2.766094987855193,-0.009727102242914277
2013-09-12,2.8988660306863223,2.768621812702966,0.0019442231386777933
2013-09-13,2.9175558465111426,2.782510835477128,0.006426590258025239
2013-09-16,2.8993157822507145,2.7624468245881424,-0.006271454879986753
2013-09-17,2.9231330277446386,2.7845839665556094,0.00818122375470978
2013-09-18,2.973785991064252,2.819059689845357,0.017179889642739494
2013-09-19,2.9756996827641644,2.827821517374849,0.0006433133431673072
2013-09-20,2.9901991684755407,2.8188746078065834,0.004860797869026287
2013-09-23,2.9713465068889398,2.79864515341845,-0.006324777296544107
2013-09-24,2.9874912934148465,2.7996108100676524,0.005418783500404221
2013-09-25,2.980010928365099,2.7908660747124503,-0.0025070351596541474
2013-09-26,2.9950101436773364,2.8210048355229747,0.005020650668235669
2013-09-27,2.978891379813409,2.7970520696055408,-0.005396407310383725
2013-09-30,2.9606834460397096,2.7948591298461576,-0.006131075466743121
2013-10-01,3.0119232942601695,2.8336270915209476,0.017158707226411253
2013-10-02,3.0192185212183418,2.8492309578364226,0.002419187183819845
2013-10-03,2.9832811937161416,2.824175388187374,-0.011974263552943414
2013-10-04,3.0085580502570743,2.835499713581152,0.008437144380026788
2013-10-07,2.9796331416741104,2.8053442909315893,-0.009660724756918653
2013-10-08,2.923689868445194,2.746784799599305,-0.01895371393495808
2013-10-09,2.8953440646881843,2.716613772862884,-0.009742520216402753
2013-10-10,2.9567068869141937,2.7713538432190306,0.020972158860387367
2013-10-11,2.963911809537249,2.7722588118978835,0.002433842314357575
2013-10-14,3.007393212827753,2.815293966248266,0.01456370810697817
2013-10-15,2.985776290009048,2.8063824850234345,-0.00721388456704816
2013-10-16,3.0141054982123223,2.834996028658411,0.00944332559647167
2013-10-17,3.0283100866661514,2.855124622096852,0.004701634428727472
2013-10-18,3.063715944280124,2.8710203013805686,0.01162380330146413
2013-10-21,3.103223422430747,2.8903304348868124,0.012812844804729301
2013-10-22,3.076530303697339,2.8694484081007716,-0.00863894771277379
2013-10-23,3.065694426312396,2.8675128611471785,-0.003528326971859965
2013-10-24,3.0775976206269595,2.8744223562698545,0.0038751890943174235
2013-10-25,3.118849538615583,2.9054934147822187,0.013314896825270001
2013-10-28,3.105025903441443,2.9002180235286823,-0.004442138339609682
2013-10-29,3.125875233823464,2.9085974607742737,0.006692260932898398
2013-10-30,3.115883947178928,2.892436592096031,-0.00320143563900372
2013-10-31,3.119246468568492,2.880665732997371,0.0010785730146910368
2013-11-01,3.112366909409166,2.876463377658389,-0.0022079553126378745
2013-11-04,3.1094594268536997,2.878755694224791,-0.0009346074932412885
2013-11-05,3.108694449010991,2.8803715282682165,-0.0002460466110614986
2013-11-06,3.1144215522713914,2.878877939292676,0.001840590745105323
2013-11-07,3.0425836544597575,2.8836383644625094,-0.023336396609836232
2013-11-08,3.1028375726760795,2.934048809202623,0.019609997973432918
2013-11-11,3.1138346491246742,2.9455883422439846,0.003537933959424125
2013-11-12,3.1071641780862462,2.944205501472614,-0.0021445024371981123
2013-11-13,3.1391512871646454,2.9781282402248124,0.01024200227170144
2013-11-14,3.1761079815755675,2.992760610650672,0.011704069333353427
2013-11-15,3.1894720147607583,3.001549919126745,0.004198848427086125
2013-11-18,3.154022914041411,2.963535392618965,-0.011176636860780987
2013-11-19,3.140222410378575,2.9574177217919746,-0.004385124831394765
2013-11-20,3.122297910712503,2.9465095259388603,-0.005724388149350775
2013-11-21,3.173505260281701,2.9849436494368615,0.01626749670120811
2013-11-22,3.156491537551502,2.9732165159821298,-0.005375599448267687
2013-11-25,3.1758458134873213,2.993381185130978,0.0061128569339764
2013-11-26,3.1961181566473535,3.002909398216545,0.006363002549896131
2013-11-27,3.233453149271311,3.029409954050218,0.011613655208536905
2013-11-29,3.249554292642499,3.0426016586503466,0.00496719356597189
2013-12-02,3.240914204393875,3.0550412375709746,-0.002662394349376941
2013-12-03,3.2408473804382236,3.05930573393987,-2.0619072322520087e-05
2013-12-04,3.2284293702417033,3.0655244327984477,-0.003839076882508126
2013-12-05,3.2280380539276012,3.0610080595920817,-0.00012121684743704042
2013-12-06,3.2324161625127794,3.06849032164081,0.0013553564796404778
2013-12-09,3.230334407158151,3.046587321544725,-0.000644232017851947
2013-12-10,3.245861017230865,3.0456644076224064,0.004794988031136094
2013-12-11,3.23045682871886,3.023973521230063,-0.004757091260949388
2013-12-12,3.212334460113766,3.0170538105574556,-0.005625641288337042
2013-12-13,3.190954927415633,3.004372440795512,-0.006677696659664847
2013-12-16,3.2004252828263695,3.0092227836004444,0.00296347956168005
2013-12-17,3.208896141938232,3.0007674931492274,0.0026432951185325097
2013-12-18,3.2476069856710783,3.0291993737069207,0.011991416007237144
2013-12-19,3.2504774693639558,3.017319739004106,0.0008834861690759136
2013-12-20,3.2731025792147883,3.0506657850309398,0.006936436842526863
2013-12-23,3.309882366660573,3.069753085603726,0.011174313885130384
2013-12-24,3.3071763563857393,3.0692428504505975,-0.000817889195414629
2013-12-26,3.3154334630614115,3.0865745294808637,0.002493612383781652
2013-12-27,3.298398501003959,3.0759357121328783,-0.005151325213181305
2013-12-30,3.2963399764191403,3.079255371147867,-0.0006242930337512892
2013-12-31,3.3148149037337364,3.089410507569047,0.005589031171039115
2014-01-02,3.280898271629759,3.0642268824784717,-0.010284537865897357
2014-01-03,3.2625385661567714,3.0453263812204456,-0.005611654563782491
2014-01-06,3.2483570218197046,3.0279988173012202,-0.00435625684017586
2014-01-07,3.237139300739781,3.037304910308726,-0.003459328839070945
2014-01-08,3.2499272505690264,3.047276301247731,0.003942603718787193
2014-01-09,3.2185433310471905,3.0379204633980263,-0.009703736082308437
2014-01-10,3.216692616380445,3.054687803903956,-0.0005751816179348358
2014-01-13,3.196683426723762,3.0272067490358947,-0.006239850706545986
2014-01-14,3.2515366703565647,3.0784721356155798,0.01701386299934154
2014-01-15,3.250291228136753,3.087168493627397,-0.00038310525921555165
2014-01-16,3.2265457085035925,3.094232367837991,-0.007332476078141291
2014-01-17,3.1953015218305723,3.0785348617098425,-0.009730668446846556
2014-01-21,3.2250386373752002,3.097552904286452,0.009263474322012643
2014-01-22,3.2471544334252136,3.105737351212753,0.006834123091396167
2014-01-23,3.3000285300636567,3.13336869575256,0.016152059989613922
2014-01-24,3.245664787214735,3.0929613636442763,-0.016610919594788855
2014-01-27,3.241101017581029,3.0770959782812577,-0.0014071019395392
2014-01-28,3.247972291202273,3.0920209243965853,0.0021177989032561823
2014-01-29,3.198769300962474,3.069356710142693,-0.015264748800474785
2014-01-30,3.2365561449620874,3.1121784040099087,0.011743703866550038
2014-01-31,3.1800953797001634,3.0856140502499163,-0.0175986562709291
2014-02-03,3.132047518071846,3.025862318336222,-0.015224240098820823
2014-02-04,3.141643799809449,3.0337515569906444,0.0030592162428526373
2014-02-05,3.1450776036275068,3.032394628902003,0.001092399019536534
2014-02-06,3.1856168186831395,3.044441549698812,0.012807368782815678
2014-02-07,3.244326939634552,3.0909883753981022,0.01826198007890101
2014-02-10,3.2579296958779715,3.1218940605741308,0.0041840169677193895
2014-02-11,3.296939209315237,3.157203591444892,0.011902594674862616
2014-02-12,3.2859944559119874,3.1896158521674343,-0.003325193298667345
2014-02-13,3.3226258380165135,3.2268509030079473,0.011086052922330884
2014-02-14,3.331578974125819,3.2330518805426864,0.0026909726219361842
2014-02-18,3.333000818905835,3.2497452112287366,0.0004266870054756248
2014-02-19,3.2945925692584823,3.226976969839031,-0.011590535889272169
2014-02-20,3.330202832659552,3.253781398564124,0.010750703715845175
2014-02-21,3.309542869277822,3.2500115695660274,-0.006223138934095793
2014-02-24,3.351800290420738,3.2836701428861685,0.012687527683636127
2014-02-25,3.347416538849791,3.2795237888418476,-0.0013087357209903966
2014-02-26,3.3359028074291857,3.272754529019152,-0.0034455162712151216
2014-02-27,3.3464763736167655,3.2946310386464037,0.0031646138878957007
2014-02-28,3.3444254927881647,3.275674160554029,-0.0006130357095796062
2014-03-03,3.3312815312093425,3.2614211443652943,-0.003937853616743797
2014-03-04,3.3836388116975455,3.314975209857729,0.015594627703279518
2014-03-05,3.403986287323524,3.341868980013618,0.005995480368949689
2014-03-06,3.405128089015564,3.321232330250723,0.00033537451018775765
2014-03-07,3.40131450470504,3.319012840864342,-0.0011205808749189172
2014-03-10,3.3860415125322603,3.299757775561803,-0.0045004322352047
2014-03-11,3.3928338626469396,3.3006207161972885,0.002003976173581098
2014-03-12,3.3961789876915036,3.3099518809934594,0.0009854526362404992
2014-03-13,3.357608664026761,3.266418723853592,-0.011421959015009723
2014-03-14,3.3431189158972745,3.2552588263831703,-0.004324835026742583
2014-03-17,3.3608774363520717,3.2781785747437056,0.005297903222364406
2014-03-18,3.3859285451963945,3.3327095987042457,0.00742609879780378
2014-03-19,3.383381740499683,3.3244141298042087,-0.0007524562183930305
2014-03-20,3.39960582945686,3.339586867505259,0.004783768120441984
2014-03-21,3.366952216049658,3.2879822861526744,-0.009651544129417766
2014-03-24,3.3174354362424503,3.239562850899469,-0.014815922721331634
2014-03-25,3.3301810548791266,3.2374724052721344,0.0038346478722221075
2014-03-26,3.304258541143902,3.2061017975860167,-0.007814569776497065
2014-03-27,3.274108609402636,3.1734579688022695,-0.009166451816608792
2014-03-28,3.276745072787708,3.1660919750109726,0.0008049221207726647
2014-03-31,3.279692899589093,3.1911804799394075,0.0008992160082789934
2014-04-01,3.3302440467000944,3.232869653432306,0.015295798719408059
2014-04-02,3.319649885674042,3.2124435500362574,-0.003186267349479545
2014-04-03,3.3044767363617717,3.178587316062226,-0.004581185315170507
2014-04-04,3.2323769870619032,3.0955308275568396,-0.022060359955554137
2014-04-07,3.228802946666507,3.077503920058179,-0.0011063120933086576
2014-04-08,3.2765773905433204,3.1192084402752576,0.014687935258853221
2014-04-09,3.313087204098453,3.1661524296306647,0.011081045629730727
2014-04-10,3.2257767806958286,3.068649687179118,-0.02670666120577061
2014-04-11,3.1769084491960826,3.0190932809712687,-0.015265245303086117
2014-04-14,3.201392209007311,3.0297474277488288,0.007677242357340861
2014-04-15,3.192599119671278,3.019940438499859,-0.002750424390560885
2014-04-16,3.2041943764573984,3.057937525741477,0.003625338056218186
2014-04-17,3.2355330280544847,3.0804816047174812,0.009732989279257002
2014-04-21,3.2573081716673054,3.0939715362630267,0.006707456570849938
2014-04-22,3.286262592875758,3.1220468962572125,0.00884978894076474
2014-04-23,3.2561581942751068,3.0933617310276023,-0.00920289659067267
2014-04-24,3.316938268533201,3.1176805014036377,0.018494116677936805
2014-04-25,3.2107073746977974,3.030335859805189,-0.03255087024546353
2014-04-28,3.2177119381768744,3.0339171556193274,0.0021792499488600603
2014-04-29,3.2272709043595973,3.047160823145992,0.002966330057288157
2014-04-30,3.229234474333803,3.0448538846153985,0.0006082454558591054
2014-05-01,3.253136675835963,3.0619094339301065,0.007374557611582224
2014-05-02,3.252741342943437,3.0205773235263327,-0.00012153098802535168
2014-05-05,3.270750975382396,3.0310949639938363,0.005521483665358882
2014-05-06,3.207910090453051,2.975017381735436,-0.019399951617833037
2014-05-07,3.205774091327152,2.9698480290382854,-0.0006660755776771703
2014-05-08,3.2064380555362275,2.9713986615168566,0.00020709365010710743
2014-05-09,3.208138533379599,2.997776132743986,0.000530191776287205
2014-05-12,3.277979003040098,3.0597693056337563,0.021536202023104883
2014-05-13,3.273919764014357,3.047023392973481,-0.00123910325145233
2014-05-14,3.259409142282794,3.0428255666034176,-0.004442037361100719
2014-05-15,3.225554545385916,3.0116413131568374,-0.01044104669775672
2014-05-16,3.246024241622568,3.0240873302731655,0.006326049674001365
2014-05-19,3.2867229089677026,3.049736806915863,0.012460054806977138
2014-05-20,3.294332559680182,3.0351927443698536,0.0023125938132661523
2014-05-21,3.3420789268958973,3.0686932577099815,0.01438946063411143
